# MEAN_SAMPLE_SIZE = 60601
# TOTAL_GENES = 18910
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GO_cc:go_organellar_ribosome             SET      88    -0.023412   -0.0015935     0.095007      0.59732 GO_cc:go_organellar_ribosome
GO_cc:go_transcriptional_rep...          SET      76     0.071735    0.0045387      0.11211      0.26113 GO_cc:go_transcriptional_repressor_complex
GO_cc:go_nuclear_replication...          SET      40      0.23009     0.010571      0.14002     0.050168 GO_cc:go_nuclear_replication_fork
GO_cc:go_invadopodium                    SET      13    -0.099955     -0.00262      0.27961      0.63963 GO_cc:go_invadopodium
GO_cc:go_exon_exon_junction_...          SET      19     0.021064   0.00066738      0.19076      0.45604 GO_cc:go_exon_exon_junction_complex
GO_cc:go_ciliary_part                    SET     421    -0.047916   -0.0070697     0.046738      0.84736 GO_cc:go_ciliary_part
GO_cc:go_costamere                       SET      17    -0.012155  -0.00036429      0.22731      0.52132 GO_cc:go_costamere
GO_cc:go_swi_snf_superfamily...          SET      74     0.015486   0.00096689      0.10074      0.43891 GO_cc:go_swi_snf_superfamily_type_complex
GO_cc:go_chromatin                       SET     509     0.072029     0.011657      0.04257     0.045333 GO_cc:go_chromatin
GO_cc:go_basement_membrane               SET      87      -0.1711    -0.011579      0.11479      0.93194 GO_cc:go_basement_membrane
GO_cc:go_brush_border                    SET      93   -0.0084297  -0.00058972      0.10015      0.53354 GO_cc:go_brush_border
GO_cc:go_mitochondrial_matrix            SET     453    -0.033864   -0.0051783     0.043314      0.78283 GO_cc:go_mitochondrial_matrix
GO_cc:go_platelet_dense_tubu...1         SET      11      0.29876    0.0072037       0.2863      0.14836 GO_cc:go_platelet_dense_tubular_network
GO_cc:go_cell_junction                   SET    1209     0.017756    0.0043439     0.029537      0.27388 GO_cc:go_cell_junction
GO_cc:go_nuclear_chromatin               SET     345      0.05208    0.0069703     0.051193       0.1545 GO_cc:go_nuclear_chromatin
GO_cc:go_complex_of_collagen...          SET      16     -0.59122    -0.017191      0.26614      0.98683 GO_cc:go_complex_of_collagen_trimers
GO_cc:go_early_endosome_memb...          SET     131    -0.067821   -0.0056254     0.085866      0.78519 GO_cc:go_early_endosome_membrane
GO_cc:go_transcription_facto...2         SET     340     0.040027    0.0053188     0.054018      0.22936 GO_cc:go_transcription_factor_complex
GO_cc:go_myelin_sheath                   SET      49     -0.12234   -0.0062197      0.13701      0.81405 GO_cc:go_myelin_sheath
GO_cc:go_spliceosomal_tri_sn...          SET      30     -0.25704     -0.01023      0.16837      0.93657 GO_cc:go_spliceosomal_tri_snrnp_complex
GO_cc:go_platelet_alpha_gran...2         SET      61     0.052168    0.0029583      0.12852      0.34241 GO_cc:go_platelet_alpha_granule_lumen
GO_cc:go_microvillus_membrane            SET      22    -0.092808   -0.0031638      0.19779      0.68054 GO_cc:go_microvillus_membrane
GO_cc:go_ribonucleoprotein_g...          SET     209      0.11715     0.012248     0.064372     0.034394 GO_cc:go_ribonucleoprotein_granule
GO_cc:go_clathrin_coated_end...1         SET      51      0.11976    0.0062111      0.14031      0.19669 GO_cc:go_clathrin_coated_endocytic_vesicle
GO_cc:go_arp2_3_protein_comp...          SET      11      0.18917    0.0045613      0.26891      0.24089 GO_cc:go_arp2_3_protein_complex
GO_cc:go_leading_edge_membra...          SET     167    -0.046391   -0.0043404      0.07729      0.72582 GO_cc:go_leading_edge_membrane
GO_cc:go_contractile_fiber               SET     221     0.028135    0.0030238     0.066865      0.33696 GO_cc:go_contractile_fiber
GO_cc:go_transcription_facto...9         SET      12     -0.15071   -0.0037954      0.21832        0.755 GO_cc:go_transcription_factor_tftc_complex
GO_cc:go_cytosolic_large_rib...          SET      56    -0.082684    -0.004493      0.12004      0.75453 GO_cc:go_cytosolic_large_ribosomal_subunit
GO_cc:go_cluster_of_actin_ba...          SET     143     0.013561    0.0011748     0.084106      0.43595 GO_cc:go_cluster_of_actin_based_cell_projections
GO_cc:go_phagocytic_cup                  SET      22     0.081977    0.0027946      0.19625      0.33808 GO_cc:go_phagocytic_cup
GO_cc:go_proton_transporting...5         SET      16    -0.097682   -0.0028403      0.24599      0.65435 GO_cc:go_proton_transporting_two_sector_atpase_complex_catalytic_domain
GO_cc:go_cytoskeletal_part               SET    1555    0.0075765    0.0020815     0.025972      0.38525 GO_cc:go_cytoskeletal_part
GO_cc:go_microtubule                     SET     395     0.011527    0.0016485      0.04809      0.40528 GO_cc:go_microtubule
GO_cc:go_copi_coated_vesicle             SET      25   -0.0062836  -0.00022833      0.17168       0.5146 GO_cc:go_copi_coated_vesicle
GO_cc:go_nuclear_euchromatin             SET      24      -0.2231   -0.0079431      0.20805      0.85821 GO_cc:go_nuclear_euchromatin
GO_cc:go_cortical_actin_cyto...          SET      79    -0.088064   -0.0056803      0.10444      0.80044 GO_cc:go_cortical_actin_cytoskeleton
GO_cc:go_pericentric_heteroc...          SET      19      0.16104    0.0051022      0.20664       0.2179 GO_cc:go_pericentric_heterochromatin
GO_cc:go_glial_cell_projecti...          SET      23    -0.034434   -0.0012002      0.19442      0.57029 GO_cc:go_glial_cell_projection
GO_cc:go_specific_granule                SET     153     -0.12092    -0.010833     0.078817       0.9375 GO_cc:go_specific_granule
GO_cc:go_heterotrimeric_g_pr...          SET      29     -0.20412   -0.0079875      0.19247      0.85553 GO_cc:go_heterotrimeric_g_protein_complex
GO_cc:go_endoplasmic_reticul...6         SET     288    -0.021598   -0.0026451     0.057398      0.64665 GO_cc:go_endoplasmic_reticulum_lumen
GO_cc:go_lateral_plasma_memb...          SET      53     -0.11618   -0.0061425      0.13527       0.8048 GO_cc:go_lateral_plasma_membrane
GO_cc:go_extrinsic_component...7         SET      43     0.097399    0.0046394      0.13793      0.24006 GO_cc:go_extrinsic_component_of_organelle_membrane
GO_cc:go_platelet_dense_gran...2         SET      14     -0.24189   -0.0065795      0.25351      0.82999 GO_cc:go_platelet_dense_granule_lumen
GO_cc:go_myosin_complex                  SET      64     -0.15389   -0.0089378      0.13527      0.87236 GO_cc:go_myosin_complex
GO_cc:go_voltage_gated_sodiu...          SET      14     -0.56538    -0.015378      0.31081      0.96554 GO_cc:go_voltage_gated_sodium_channel_complex
GO_cc:go_dna_repair_complex              SET      35     0.024869    0.0010689      0.16798      0.44116 GO_cc:go_dna_repair_complex
GO_cc:go_clathrin_vesicle_co...          SET      28     -0.21369    -0.008217       0.1778      0.88528 GO_cc:go_clathrin_vesicle_coat
GO_cc:go_sin3_complex                    SET      13     -0.53679     -0.01407      0.28904      0.96835 GO_cc:go_sin3_complex
GO_cc:go_escrt_complex                   SET      27    -0.071723   -0.0027083      0.17877      0.65587 GO_cc:go_escrt_complex
GO_cc:go_cell_substrate_junc...          SET     389    -0.052904   -0.0075096     0.048287      0.86337 GO_cc:go_cell_substrate_junction
GO_cc:go_ciliary_transition_...2         SET      64     -0.15015   -0.0087208      0.11963      0.89527 GO_cc:go_ciliary_transition_zone
GO_cc:go_u5_snrnp                        SET      16     -0.11469   -0.0033349      0.25654      0.67259 GO_cc:go_u5_snrnp
GO_cc:go_endocytic_vesicle_l...          SET      20      0.12791    0.0041579      0.21288      0.27397 GO_cc:go_endocytic_vesicle_lumen
GO_cc:go_histone_methyltrans...          SET      81      0.15483     0.010112     0.096348     0.054042 GO_cc:go_histone_methyltransferase_complex
GO_cc:go_microtubule_plus_end            SET      20      0.21356    0.0069418      0.24026      0.18704 GO_cc:go_microtubule_plus_end
GO_cc:go_saga_type_complex               SET      23     -0.19574   -0.0068225      0.16848      0.87733 GO_cc:go_saga_type_complex
GO_cc:go_cell_division_site              SET      66    -0.030332   -0.0017889      0.11489      0.60411 GO_cc:go_cell_division_site
GO_cc:go_extracellular_matri...          SET      46     -0.52322    -0.025775      0.15387      0.99966 GO_cc:go_extracellular_matrix_component
GO_cc:go_nuclear_heterochrom...          SET      32      0.10469    0.0043032       0.1704      0.26947 GO_cc:go_nuclear_heterochromatin
GO_cc:go_prc1_complex                    SET      15      0.20875    0.0058771      0.26746      0.21756 GO_cc:go_prc1_complex
GO_cc:go_golgi_associated_ve...1         SET     151    -0.041132    -0.003661     0.076852      0.70375 GO_cc:go_golgi_associated_vesicle
GO_cc:go_intrinsic_component...3         SET      64      0.13726    0.0079722      0.11498      0.11629 GO_cc:go_intrinsic_component_of_golgi_membrane
GO_cc:go_synapse                         SET    1114     0.084081     0.019798     0.030757    0.0031339 GO_cc:go_synapse
GO_cc:go_chloride_channel_co...          SET      41     0.024616     0.001145      0.17168        0.443 GO_cc:go_chloride_channel_complex
GO_cc:go_clathrin_coat_of_co...          SET      19    -0.075931   -0.0024057      0.19117      0.65439 GO_cc:go_clathrin_coat_of_coated_pit
GO_cc:go_sin3_type_complex               SET      16     -0.44904    -0.013056      0.24869       0.9645 GO_cc:go_sin3_type_complex
GO_cc:go_postsynaptic_membra...          SET     301      0.21152     0.026474     0.061456    0.0002896 GO_cc:go_postsynaptic_membrane
GO_cc:go_small_subunit_proce...          SET      36    0.0053459   0.00023304      0.15862      0.48656 GO_cc:go_small_subunit_processome
GO_cc:go_ruffle_membrane                 SET      91    -0.031256   -0.0021631      0.10244      0.61986 GO_cc:go_ruffle_membrane
GO_cc:go_cell_trailing_edge              SET      11      0.12771    0.0030793      0.30981       0.3401 GO_cc:go_cell_trailing_edge
GO_cc:go_cation_channel_comp...          SET     212      0.12835     0.013514     0.071967     0.037267 GO_cc:go_cation_channel_complex
GO_cc:go_mll1_2_complex                  SET      25      0.16393    0.0059567      0.17509      0.17457 GO_cc:go_mll1_2_complex
GO_cc:go_methyltransferase_c...          SET     108      0.10034    0.0075617     0.083997      0.11613 GO_cc:go_methyltransferase_complex
GO_cc:go_nucleoplasm_part                SET    1017     0.069784     0.015743     0.029598    0.0091986 GO_cc:go_nucleoplasm_part
GO_cc:go_organellar_small_ri...          SET      28     0.026421    0.0010159      0.17031      0.43836 GO_cc:go_organellar_small_ribosomal_subunit
GO_cc:go_cell_cell_adherens_...          SET     106      0.19871     0.014836      0.10231     0.026057 GO_cc:go_cell_cell_adherens_junction
GO_cc:go_n_terminal_protein_...          SET       9      0.41419     0.009034      0.26474     0.058861 GO_cc:go_n_terminal_protein_acetyltransferase_complex
GO_cc:go_proton_transporting...3         SET      11     -0.24937   -0.0060128      0.23869      0.85192 GO_cc:go_proton_transporting_atp_synthase_complex_coupling_factor_f_o_
GO_cc:go_golgi_membrane                  SET     696     0.045626    0.0085909     0.036712      0.10698 GO_cc:go_golgi_membrane
GO_cc:go_coated_vesicle_memb...          SET     156    0.0038218    0.0003457     0.076688      0.48013 GO_cc:go_coated_vesicle_membrane
GO_cc:go_smooth_endoplasmic_...1         SET      31      0.16708    0.0067595      0.16942      0.16203 GO_cc:go_smooth_endoplasmic_reticulum
GO_cc:go_atpase_complex                  SET      99     0.092939    0.0067072     0.087429      0.14389 GO_cc:go_atpase_complex
GO_cc:go_nuclear_inner_membr...          SET      52      0.18809      0.00985      0.12381     0.064362 GO_cc:go_nuclear_inner_membrane
GO_cc:go_late_endosome                   SET     227  -0.00064043  -6.9748e-05     0.062344       0.5041 GO_cc:go_late_endosome
GO_cc:go_vacuolar_lumen                  SET     159   -0.0071819   -0.0006558     0.074023      0.53864 GO_cc:go_vacuolar_lumen
GO_cc:go_lamellipodium_membr...          SET      23     -0.41548    -0.014482      0.19772      0.98219 GO_cc:go_lamellipodium_membrane
GO_cc:go_exosome_rnase_compl...          SET      26     0.023605   0.00087468      0.18786         0.45 GO_cc:go_exosome_rnase_complex_
GO_cc:go_er_to_golgi_transpo...          SET      42      0.14964    0.0070446      0.14193      0.14588 GO_cc:go_er_to_golgi_transport_vesicle_membrane
GO_cc:go_spindle_midzone                 SET      33      0.16224    0.0067717      0.17737      0.18018 GO_cc:go_spindle_midzone
GO_cc:go_presynaptic_membrane            SET     156     0.070914    0.0064145     0.083677      0.19837 GO_cc:go_presynaptic_membrane
GO_cc:go_nuclear_membrane_pa...          SET      16      0.15699    0.0045646      0.20448      0.22133 GO_cc:go_nuclear_membrane_part
GO_cc:go_xy_body                         SET      12     -0.16688   -0.0042027      0.28171       0.7232 GO_cc:go_xy_body
GO_cc:go_mitochondrial_membr...          SET     208     -0.10249     -0.01069      0.06204      0.95072 GO_cc:go_mitochondrial_membrane_part
GO_cc:go_cop9_signalosome                SET      30    -0.021215  -0.00084437      0.16402      0.55146 GO_cc:go_cop9_signalosome
GO_cc:go_inner_mitochondrial...          SET     121     -0.13005     -0.01037     0.079283      0.94952 GO_cc:go_inner_mitochondrial_membrane_protein_complex
GO_cc:go_neuron_projection               SET    1234     0.050392     0.012446     0.029203     0.042221 GO_cc:go_neuron_projection
GO_cc:go_bloc_complex                    SET      21     -0.12887   -0.0042922      0.19176      0.74922 GO_cc:go_bloc_complex
GO_cc:go_beta_catenin_destru...          SET      12     -0.25817   -0.0065017      0.27261      0.82818 GO_cc:go_beta_catenin_destruction_complex
GO_cc:go_apicolateral_plasma...          SET      18     -0.32529    -0.010031      0.23745      0.91464 GO_cc:go_apicolateral_plasma_membrane
GO_cc:go_catalytic_complex               SET    1282    0.0037894   0.00095265     0.026822      0.44383 GO_cc:go_catalytic_complex
GO_cc:go_filopodium_tip                  SET      17      -0.3103   -0.0092999      0.23844      0.90343 GO_cc:go_filopodium_tip
GO_cc:go_mismatch_repair_com...          SET       8       0.1527    0.0031402      0.38769      0.34684 GO_cc:go_mismatch_repair_complex
GO_cc:go_axoneme_part                    SET      38      0.10044    0.0044979      0.15969      0.26469 GO_cc:go_axoneme_part
GO_cc:go_kinetochore                     SET     126     0.097187    0.0079069      0.08199      0.11795 GO_cc:go_kinetochore
GO_cc:go_interstitial_matrix             SET      12     -0.44665    -0.011248      0.30495      0.92848 GO_cc:go_interstitial_matrix
GO_cc:go_cytoplasmic_dynein_...          SET      19      0.04529    0.0014349      0.22235       0.4193 GO_cc:go_cytoplasmic_dynein_complex
GO_cc:go_endolysosome_membra...          SET      13      0.13427    0.0035195      0.24987      0.29551 GO_cc:go_endolysosome_membrane
GO_cc:go_prespliceosome                  SET      15      0.10159    0.0028603       0.2422      0.33744 GO_cc:go_prespliceosome
GO_cc:go_sperm_principal_pie...          SET      20     -0.27453   -0.0089235      0.23217      0.88148 GO_cc:go_sperm_principal_piece
GO_cc:go_catalytic_step_2_sp...          SET      84    -0.085064    -0.005657     0.097101      0.80949 GO_cc:go_catalytic_step_2_spliceosome
GO_cc:go_vacuolar_part                   SET     515    -0.019183   -0.0031223     0.041793      0.67688 GO_cc:go_vacuolar_part
