# ALPHA = 0.05
# NUMBER_OF_TESTS = 15481

# _SET1_  VARIABLE = Curated_gene_sets:abe_vegfa_targets_2hr (set)
# _SET1_  NGENES = 31
# _SET1_  P-VALUE = 1.38923e-06
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET8_   ENSG00000188786     1   38275239   38325292    126      35  512342     -0.40286      0.65647
_SET8_   ENSG00000163909     1   40089825   40105617     57      27  511981       1.7787     0.037645
_SET8_   ENSG00000066136     1   41157320   41237275    262      24  520525       1.1981      0.11544
_SET8_   ENSG00000065978     1   43148098   43168020     55      22  505470       2.2896     0.011021
_SET8_   ENSG00000159479     1   43849588   43855479      8       5  517678      0.32274      0.37344
_SET8_   ENSG00000142945     1   45205490   45233439    102      24  519038      0.33868      0.36743
_SET8_   ENSG00000197587     1   46972668   46979898     41      15  512296     -0.20281      0.58036
_SET8_   ENSG00000162367     1   47681962   47697892     54      17  512205      0.58542      0.27913
_SET8_   ENSG00000154222     1   52811395   52831865     67      28  513067            2     0.022752
_SET8_   ENSG00000085840     1   52838501   52870131     70      26  511033       1.7511     0.039964
_SET8_   ENSG00000174332     1   53971910   54199877    951      74  517565     -0.51447      0.69654
_SET8_   ENSG00000157216     1   54691105   54879152    760     130  516121       -1.132      0.87117
_SET8_   ENSG00000177606     1   59246465   59249785      4       2  502558      -1.1992      0.88478
_SET8_   ENSG00000162599     1   61330931   61928465   2381     260  512431       1.5763     0.057475
_SET8_   ENSG00000187140     1   63788730   63790797      5       3  506902     -0.16148      0.56414
_SET8_   ENSG00000116717     1   68150744   68154021     10       4  530693     -0.86312      0.80596
_SET8_   ENSG00000162624     1   75594119   75627218    104      30  500380      -1.0994      0.86421
_SET8_   ENSG00000143013     1   87794151   87814606     88      33  506021     -0.30793      0.62093
_SET8_   ENSG00000137947     1   89318615   89357627    153      19  518915      -1.1593      0.87683
_SET8_   ENSG00000143032     1   91177096   91182794     20      14  504638    -0.016626      0.50663
_SET8_   ENSG00000143033     1   93544792   93604638    158      32  508595      -1.1812      0.88125
_SET8_   ENSG00000031698     1  109756540  109780791     62      24  511446    -0.085933      0.53424
_SET8_   ENSG00000156150     1  110602616  110613322     46      12  500951     -0.70446      0.75943
_SET8_   ENSG00000177551     1  116378998  116386538     28       8  530730     -0.11772      0.54686
_SET8_   ENSG00000092607     1  119425669  119532179    370      42  521909      -1.2094      0.88675
_SET8_   ENSG00000159208     1  150254953  150259505     14       7  511384       1.0436      0.14834
_SET8_   ENSG00000143437     1  150782181  150849244    155      30  505476       3.1755   0.00074784
_SET8_   ENSG00000143390     1  151313116  151319833     11       6  489835      0.89236       0.1861
_SET8_   ENSG00000143442     1  151375200  151431941    145      20  516770      0.82184      0.20558
_SET8_   ENSG00000143365     1  151778547  151804348     89      27  513844       1.7922     0.036547
_SET8_   ENSG00000143614     1  153777201  153895451    306      32  510684      0.91486      0.18013
_SET8_   ENSG00000143578     1  153940010  153946839     19       8  506752        1.215      0.11218
_SET8_   ENSG00000160685     1  154975127  154990998     35      17  507975       1.5904      0.05587
_SET8_   ENSG00000185499     1  155158300  155162707      7       5  490919     -0.82802      0.79617
_SET8_   ENSG00000116604     1  156433519  156470620    126      31  502333      0.51193      0.30435
_SET8_   ENSG00000117036     1  157090983  157108266     26      16  516591     -0.36732      0.64331
_SET8_   ENSG00000163565     1  158969758  159024945    295      24  523834     -0.30421      0.61952
_SET8_   ENSG00000171786     1  160336857  160342638     18       7  519880       2.1532     0.015652
_SET8_   ENSG00000143257     1  161199456  161208092     36      14  519620      -1.7795      0.96242
_SET8_   ENSG00000118217     1  161736084  161933860    737      33  520004     -0.93062      0.82397
_SET8_   ENSG00000185630     1  164524821  164868533   1339     178  514686      0.91838      0.17921
_SET8_   ENSG00000162761     1  165171104  165325952    679      80  518134      0.78783       0.2154
_SET8_   ENSG00000143190     1  167190066  167396582    644      48  507816     -0.06935      0.52764
_SET8_   ENSG00000143178     1  168250278  168283664    140      35  515676     -0.65796      0.74472
_SET8_   ENSG00000116132     1  170631869  170708560    202      49  513164        1.169       0.1212
_SET8_   ENSG00000121454     1  180199421  180249380    278      64  520184    -0.090023      0.53587
_SET8_   ENSG00000135829     1  182808504  182856886    179      37  506003      -0.1172      0.54665
_SET8_   ENSG00000143355     1  197881037  197904608     73      23  517026    -0.049405       0.5197
_SET8_   ENSG00000116833     1  199996730  200146552    762      94  516102     -0.39149      0.65228
_SET8_   ENSG00000162702     1  200374068  200379184      6       4  491388        1.306     0.095771
_SET8_   ENSG00000232237     1  201083081  201096312     55      18  512952     -0.21355      0.58455
_SET8_   ENSG00000163435     1  201977073  201986316     35      15  517978     -0.94769      0.82836
_SET8_   ENSG00000117139     1  202696526  202778598    279      28  516828      0.40322      0.34339
_SET8_   ENSG00000122180     1  203052260  203055164     22      12  506649     -0.42347      0.66402
_SET8_   ENSG00000143842     1  204042243  204096863    225      71  515543       2.2029       0.0138
_SET8_   ENSG00000158711     1  205577071  205601090     72      18  525112       1.3522     0.088151
_SET8_   ENSG00000162772     1  212738676  212794119    250      51  523646      -1.4769      0.93015
_SET8_   ENSG00000123685     1  212859760  212873327     68      24  510135      -1.4962      0.93269
_SET8_   ENSG00000117707     1  214156524  214214595    177      38  518468        1.004      0.15769
_SET8_   ENSG00000196482     1  216676588  217311097   2907     230  519057    -0.062559      0.52494
_SET8_   ENSG00000163041     1  226249552  226259702     29      16  508528      0.06734      0.47316
_SET8_   ENSG00000185155     1  226411319  226414755      4       2  477304      -1.1539      0.87573
_SET8_   ENSG00000143799     1  226548392  226595780    176      24  520262     -0.47346      0.68206
_SET8_   ENSG00000168264     1  234740015  234745271     16       9  513097       0.2112      0.41637
_SET8_   ENSG00000153187     1  245014468  245027844     22      11  512118     -0.32656        0.628
_SET8_   ENSG00000185420     1  245912642  246670614   4239     164  520822      0.99967      0.15874
_SET8_   ENSG00000171163     1  249144205  249153343     21       7  500035      -2.1308      0.98345
_SET8_   ENSG00000186487     2    1792885    2335032   2402     154  517682       5.0807   1.8799e-07
_SET8_   ENSG00000176887     2    5832799    5841516     19      11  512238      0.69549      0.24337
_SET8_   ENSG00000115750     2    9983483   10074545    504      24  525795      -0.6715      0.74905
_SET8_   ENSG00000134317     2   10085341   10142411    342      35  520761      -0.8539      0.80342
_SET8_   ENSG00000169016     2   11584501   11606297    104      15  513070      -1.4955       0.9326
_SET8_   ENSG00000134323     2   16080686   16087129     13       7  508886       2.6336    0.0042249
_SET8_   ENSG00000151379     2   17997763   17998368      3       1  537349      0.61025      0.27085
_SET8_   ENSG00000143867     2   19551246   19558414     25      13  506547     -0.40237      0.65629
_SET8_   ENSG00000119772     2   25455845   25565459    304      69  515102      0.43714        0.331
_SET8_   ENSG00000163795     2   27600098   27603657      7       5  485185       3.6947   0.00011007
_SET8_   ENSG00000075426     2   28615315   28640179     61      16  519668       1.8614     0.031343
_SET8_   ENSG00000115816     2   37428755   37458856    113      34  520236       1.8877     0.029536
_SET8_   ENSG00000138083     2   45168902   45173216     24      10  502841       4.8264   6.9501e-07
_SET8_   ENSG00000170577     2   45232300   45236569     19      11  508721       4.3921   5.6123e-06
_SET8_   ENSG00000095002     2   47630108   47789450    648      58  521133      -1.1124      0.86701
_SET8_   ENSG00000119866     2   60678302   60780702    268      63  512064       2.0021     0.022636
_SET8_   ENSG00000162924     2   61108656   61158745    112      36  514834       1.0866       0.1386
_SET8_   ENSG00000115507     2   63277192   63284971     15       9  522889       5.2113   9.3781e-08
_SET8_   ENSG00000143995     2   66660584   66801001    454      80  519607       0.1213      0.45173
_SET8_   ENSG00000059728     2   70124820   70170077    117      15  514283     -0.19679        0.578
_SET8_   ENSG00000183733     2   71004442   71017775     71      11  525240     -0.13595      0.55407
_SET8_   ENSG00000116035     2   71127720   71160576    138      35  520958       1.6901     0.045507
_SET8_   ENSG00000135625     2   73518058   73520833      3       1  493312      0.46528      0.32087
_SET8_   ENSG00000005436     2   75879126   75938115    234      35  519017      0.46609      0.32057
_SET8_   ENSG00000168874     2   85978467   86015189    120      28  512675      0.51863      0.30201
_SET8_   ENSG00000115548     2   86667770   86719839    171      36  515162      0.60811      0.27156
_SET8_   ENSG00000115041     2   95963052   96051825    235      53  498957     -0.72481      0.76572
_SET8_   ENSG00000170485     2  101436614  101613291    737     108  520684      0.52118      0.30112
_SET8_   ENSG00000196460     2  102013823  102091165    408      27  520524     -0.53709       0.7044
_SET8_   ENSG00000144161     2  112969102  113012713     92      27  514485       3.4911    0.0002405
_SET8_   ENSG00000188177     2  113033171  113097640    166      22  518265       2.1522     0.015692
_SET8_   ENSG00000125618     2  113973574  114036527    273      28  520580     -0.11099      0.54419
_SET8_   ENSG00000163064     2  119599747  119605254     19      12  485501       1.2047      0.11415
_SET8_   ENSG00000074047     2  121493199  121750229   1065     135  517024     -0.67971      0.75166
_SET8_   ENSG00000115112     2  121974163  122042783    273      46  514914      -1.5011      0.93334
_SET8_   ENSG00000115947     2  148687968  148779147    305      31  504181       0.5097      0.30513
_SET8_   ENSG00000153234     2  157180944  157198860     24      11  508278       1.0064      0.15712
_SET8_   ENSG00000136535     2  162272605  162282381     17       9  496657       2.5251    0.0057828
_SET8_   ENSG00000204335     2  171571861  171574588      9       4  502239     0.021125      0.49157
_SET8_   ENSG00000144355     2  172949468  172954405     11       7  492144      0.84925      0.19787
_SET8_   ENSG00000115844     2  172964167  172967628      9       6  513321      0.58006      0.28094
_SET8_   ENSG00000172845     2  174771187  174830430    265      30  523063     -0.74257      0.77113
_SET8_   ENSG00000115966     2  175936978  176033110    286      25  517601      -1.2623      0.89658
_SET8_   ENSG00000128714     2  176957619  176960666      6       3  509301      0.68927      0.24533
_SET8_   ENSG00000128710     2  176973518  176984670     44      18  507503        1.577     0.057398
_SET8_   ENSG00000128709     2  176987088  176989853     10       5  515724     -0.45933        0.677
_SET8_   ENSG00000175879     2  176994422  176997423      9       5  498713      0.22492      0.41102
_SET8_   ENSG00000128652     2  177001340  177037830    106      24  516382     -0.44541      0.67199
_SET8_   ENSG00000170166     2  177015950  177017954      6       3  515438      -1.1228      0.86925
_SET8_   ENSG00000116044     2  178092323  178257425    607      50  518064        4.873    5.495e-07
_SET8_   ENSG00000162992     2  182537815  182545603     15       7  510269     0.050868      0.47972
