# MEAN_SAMPLE_SIZE = 41137
# TOTAL_GENES = 17563
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GO_bp:go_positive_regulation...491       SET       6      0.03894   0.00071963      0.39722      0.46095 GO_bp:go_positive_regulation_of_memory_t_cell_differentiation
GO_bp:go_positive_regulation...742       SET       5      0.18878    0.0031849      0.32273      0.27929 GO_bp:go_positive_regulation_of_skeletal_muscle_tissue_regeneration
GO_bp:go_regulation_of_skele...10        SET       7    0.0056479   0.00011274      0.28109      0.49198 GO_bp:go_regulation_of_skeletal_muscle_tissue_regeneration
GO_bp:go_negative_regulation...195       SET     132      -0.0613   -0.0052945     0.075891      0.79037 GO_bp:go_negative_regulation_of_dna_binding_transcription_factor_activity
GO_bp:go_response_to_peptide...          SET     368     0.067718    0.0096994      0.04418     0.062676 GO_bp:go_response_to_peptide_hormone
GO_bp:go_response_to_cortico...3         SET       5       0.3776    0.0063705      0.35232      0.14192 GO_bp:go_response_to_corticotropin_releasing_hormone
GO_bp:go_proton_transporting...1         SET       6     -0.23915   -0.0044197      0.49951      0.68395 GO_bp:go_proton_transporting_atp_synthase_complex_assembly
GO_bp:go_regulation_of_cellu...4         SET       8      0.41257    0.0088035      0.23877     0.042011 GO_bp:go_regulation_of_cellular_carbohydrate_catabolic_process
GO_bp:go_regulation_of_prote...21        SET       8      0.15302    0.0032653      0.33712      0.32495 GO_bp:go_regulation_of_protein_heterodimerization_activity
GO_bp:go_mitochondrial_dna_r...1         SET       5     -0.18179   -0.0030669      0.34514       0.7008 GO_bp:go_mitochondrial_dna_repair
GO_bp:go_positive_regulation...333       SET     355    -0.070188   -0.0098778     0.045774       0.9374 GO_bp:go_positive_regulation_of_gtpase_activity
GO_bp:go_negative_regulation...315       SET       6    -0.037138  -0.00068632      0.39499      0.53745 GO_bp:go_negative_regulation_of_insulin_like_growth_factor_receptor_signaling_pathway
GO_bp:go_maintenance_of_dna_...2         SET       6    -0.093081   -0.0017202      0.31969      0.61453 GO_bp:go_maintenance_of_dna_repeat_elements
GO_bp:go_tongue_morphogenesis            SET       8    -0.011547  -0.00024639      0.32083      0.51436 GO_bp:go_tongue_morphogenesis
GO_bp:go_skin_morphogenesis              SET       8      -0.3855    -0.008226      0.31057      0.89274 GO_bp:go_skin_morphogenesis
GO_bp:go_astrocyte_cell_migr...          SET       6     -0.92176    -0.017035      0.36623      0.99407 GO_bp:go_astrocyte_cell_migration
GO_bp:go_regulation_of_trans...7         SET      11      0.10924    0.0027331       0.2642      0.33963 GO_bp:go_regulation_of_transcription_from_rna_polymerase_ii_promoter_in_response_to_oxidative_stress
GO_bp:go_modification_depend...          SET     559    0.0087172    0.0015303     0.034214      0.39945 GO_bp:go_modification_dependent_macromolecule_catabolic_process
GO_bp:go_polyadenylation_dep...1         SET       8      0.14483    0.0030904      0.24616      0.27816 GO_bp:go_polyadenylation_dependent_rna_catabolic_process
GO_bp:go_engulfment_of_apopt...          SET      13      0.41206     0.011207      0.23415     0.039227 GO_bp:go_engulfment_of_apoptotic_cell
GO_bp:go_mitochondrial_fragm...          SET       9     0.083565    0.0018913      0.23781      0.36265 GO_bp:go_mitochondrial_fragmentation_involved_in_apoptotic_process
GO_bp:go_recognition_of_apop...          SET       7      -0.3744   -0.0074733      0.37381      0.84172 GO_bp:go_recognition_of_apoptotic_cell
GO_bp:go_dedifferentiation               SET       7      0.27401    0.0054694      0.36846      0.22855 GO_bp:go_dedifferentiation
GO_bp:go_negative_regulation...74        SET      21      0.32207      0.01113      0.18844     0.043727 GO_bp:go_negative_regulation_of_camp_mediated_signaling
GO_bp:go_histone_h3_k9_acety...          SET      11    -0.034087  -0.00085284      0.22688      0.55971 GO_bp:go_histone_h3_k9_acetylation
GO_bp:go_histone_h4_k5_acety...          SET      13    -0.073934   -0.0020108      0.20703      0.63949 GO_bp:go_histone_h4_k5_acetylation
GO_bp:go_histone_h4_k12_acet...          SET       6    -0.040538  -0.00074916      0.33139      0.54868 GO_bp:go_histone_h4_k12_acetylation
GO_bp:go_histone_h4_r3_methy...          SET       6      0.28544    0.0052751       0.2997      0.17045 GO_bp:go_histone_h4_r3_methylation
GO_bp:go_histone_h3_s10_phos...          SET       5       0.4414    0.0074469      0.39053      0.12919 GO_bp:go_histone_h3_s10_phosphorylation
GO_bp:go_cellular_alcohol_me...          SET       6      0.71918     0.013291      0.33267     0.015323 GO_bp:go_cellular_alcohol_metabolic_process
GO_bp:go_growth_involved_in_...2         SET      12      0.46366     0.012116      0.23463     0.024076 GO_bp:go_growth_involved_in_symbiotic_interaction
GO_bp:go_histone_h3_k14_acet...          SET       7    -0.059595   -0.0011896      0.27591       0.5855 GO_bp:go_histone_h3_k14_acetylation
GO_bp:go_polysaccharide_dige...          SET       5      0.27959    0.0047169      0.44347       0.2642 GO_bp:go_polysaccharide_digestion
GO_bp:go_cellular_protein_ca...          SET     675     0.010603    0.0020383     0.031483      0.36814 GO_bp:go_cellular_protein_catabolic_process
GO_bp:go_cellular_macromolec...1         SET    1018    0.0023654   0.00055274     0.026059      0.46384 GO_bp:go_cellular_macromolecule_catabolic_process
GO_bp:go_protein_k27_linked_...          SET       5     -0.59739    -0.010078      0.35765      0.95256 GO_bp:go_protein_k27_linked_ubiquitination
GO_bp:go_cell_cell_adhesion_...2         SET      40    -0.039508   -0.0018834      0.14345       0.6085 GO_bp:go_cell_cell_adhesion_mediated_by_cadherin
GO_bp:go_canonical_wnt_signa...3         SET       3    0.0074121   9.6867e-05      0.55702      0.49469 GO_bp:go_canonical_wnt_signaling_pathway_involved_in_osteoblast_differentiation
GO_bp:go_canonical_wnt_signa...4         SET       6      0.47917    0.0088553      0.32969     0.073067 GO_bp:go_canonical_wnt_signaling_pathway_involved_in_regulation_of_cell_proliferation
GO_bp:go_sodium_dependent_ph...          SET       8     -0.28348    -0.006049      0.31265      0.81771 GO_bp:go_sodium_dependent_phosphate_transport
GO_bp:go_type_b_pancreatic_c...3         SET      17      0.47182     0.014672      0.21045     0.012487 GO_bp:go_type_b_pancreatic_cell_proliferation
GO_bp:go_fibroblast_apoptoti...          SET      20     -0.14504   -0.0048917      0.20326      0.76224 GO_bp:go_fibroblast_apoptotic_process
GO_bp:go_macropinocytosis                SET       9     0.022269   0.00050398      0.26053      0.46594 GO_bp:go_macropinocytosis
GO_bp:go_modulation_of_molec...          SET       8      0.23414    0.0049962      0.31209      0.22656 GO_bp:go_modulation_of_molecular_function_in_other_organism
GO_bp:go_negative_regulation...549       SET       8     -0.14793   -0.0031565      0.32061      0.67774 GO_bp:go_negative_regulation_of_protein_kinase_activity_by_regulation_of_protein_phosphorylation
GO_bp:go_adhesion_of_symbion...1         SET      14    -0.042319   -0.0011944      0.26149      0.56428 GO_bp:go_adhesion_of_symbiont_to_host
GO_bp:go_translocation_of_mo...          SET       6      0.32453    0.0059975      0.30087      0.14039 GO_bp:go_translocation_of_molecules_into_host
GO_bp:go_modulation_of_signa...          SET       5     -0.42144   -0.0071101      0.42134       0.8414 GO_bp:go_modulation_of_signal_transduction_in_other_organism
GO_bp:go_modulation_of_progr...          SET       6     0.030792   0.00056905       0.2684      0.45433 GO_bp:go_modulation_of_programmed_cell_death_in_other_organism
GO_bp:go_long_chain_fatty_ac...4         SET      15     0.002979   8.7026e-05      0.19457      0.49389 GO_bp:go_long_chain_fatty_acid_import_into_cell
GO_bp:go_nlrp3_inflammasome_...          SET      11      0.14117    0.0035321      0.24551      0.28264 GO_bp:go_nlrp3_inflammasome_complex_assembly
GO_bp:go_relaxation_of_smoot...          SET       8    -0.071573   -0.0015272      0.34085      0.58316 GO_bp:go_relaxation_of_smooth_muscle
GO_bp:go_2fe_2s_cluster_asse...          SET       3       0.6071    0.0079341      0.44564     0.086556 GO_bp:go_2fe_2s_cluster_assembly
GO_bp:go_adhesion_of_symbion...2         SET      11     0.039884   0.00099787      0.29565      0.44635 GO_bp:go_adhesion_of_symbiont_to_host_cell
GO_bp:go_tooth_eruption                  SET       5      -0.4708   -0.0079428      0.44244      0.85635 GO_bp:go_tooth_eruption
GO_bp:go_protein_transmembra...1         SET      31      0.06773    0.0028431      0.13829      0.31215 GO_bp:go_protein_transmembrane_import_into_intracellular_organelle
GO_bp:go_multi_organism_cell...2         SET      41     0.088028    0.0042483       0.1296      0.24851 GO_bp:go_multi_organism_cellular_process
GO_bp:go_meiotic_cell_cycle_...2         SET       7      0.40153    0.0080148      0.28452     0.079094 GO_bp:go_meiotic_cell_cycle_phase_transition
GO_bp:go_metaphase_anaphase_...          SET      55    -0.035064   -0.0019592      0.10813      0.62714 GO_bp:go_metaphase_anaphase_transition_of_cell_cycle
GO_bp:go_modulation_by_host_...4         SET       5      0.44319     0.007477       0.3695      0.11518 GO_bp:go_modulation_by_host_of_viral_release_from_host_cell
GO_bp:go_negative_regulation...2         SET       9      0.18254    0.0041314      0.30937      0.27758 GO_bp:go_negative_regulation_by_host_of_viral_process
GO_bp:go_multi_organism_memb...1         SET       5     -0.33231   -0.0056064      0.41267      0.78967 GO_bp:go_multi_organism_membrane_fusion
GO_bp:go_autophagy_of_nucleus            SET       5     -0.35848   -0.0060478       0.3943      0.81835 GO_bp:go_autophagy_of_nucleus
GO_bp:go_g_quadruplex_dna_un...          SET       7    -0.032109  -0.00064092      0.31868      0.54013 GO_bp:go_g_quadruplex_dna_unwinding
GO_bp:go_modulation_by_host_...2         SET      13    -0.025341  -0.00068921      0.23797       0.5424 GO_bp:go_modulation_by_host_of_viral_genome_replication
GO_bp:go_negative_regulation...1         SET       6      0.12646    0.0023371      0.37938      0.36944 GO_bp:go_negative_regulation_by_host_of_viral_genome_replication
GO_bp:go_positive_regulation...1         SET       6     0.018097   0.00033445      0.31035      0.47675 GO_bp:go_positive_regulation_by_host_of_viral_genome_replication
GO_bp:go_actomyosin_contract...          SET       7     -0.47445   -0.0094703      0.33022       0.9246 GO_bp:go_actomyosin_contractile_ring_organization
GO_bp:go_biological_phase                SET       9      0.14667    0.0033194      0.25079      0.27934 GO_bp:go_biological_phase
GO_bp:go_plasma_membrane_raf...1         SET       4     0.024967   0.00037675      0.41417      0.47597 GO_bp:go_plasma_membrane_raft_assembly
GO_bp:go_plasma_membrane_raf...2         SET       6    0.0085979   0.00015889      0.35452      0.49033 GO_bp:go_plasma_membrane_raft_organization
GO_bp:go_double_strand_break...3         SET       6     0.035896   0.00066337      0.33475       0.4573 GO_bp:go_double_strand_break_repair_via_single_strand_annealing
GO_bp:go_double_strand_break...4         SET       7     -0.19377   -0.0038677      0.30477      0.73754 GO_bp:go_double_strand_break_repair_via_synthesis_dependent_strand_annealing
GO_bp:go_dna_deamination                 SET      13     -0.17381   -0.0047271      0.25681      0.75073 GO_bp:go_dna_deamination
GO_bp:go_depyrimidination                SET       7       0.1918    0.0038285      0.34683      0.29013 GO_bp:go_depyrimidination
GO_bp:go_negative_regulation...476       SET      10     0.042626    0.0010169      0.28776      0.44112 GO_bp:go_negative_regulation_of_nitric_oxide_biosynthetic_process
GO_bp:go_g0_to_g1_transition             SET      38     -0.11446   -0.0053185      0.12364      0.82271 GO_bp:go_g0_to_g1_transition
GO_bp:go_protein_insertion_i...3         SET       9    -0.090922   -0.0020577      0.26849      0.63256 GO_bp:go_protein_insertion_into_mitochondrial_inner_membrane
GO_bp:go_protein_insertion_i...6         SET       5      0.10388    0.0017526      0.33668      0.37883 GO_bp:go_protein_insertion_into_mitochondrial_outer_membrane
GO_bp:go_protein_import_into...3         SET       6      0.05181   0.00095748      0.36547      0.44363 GO_bp:go_protein_import_into_peroxisome_membrane
GO_bp:go_protein_insertion_i...1         SET       5      0.34785    0.0058684      0.36791      0.17222 GO_bp:go_protein_insertion_into_er_membrane
GO_bp:go_protein_retention_i...2         SET       5    -0.092824    -0.001566      0.44756      0.58215 GO_bp:go_protein_retention_in_golgi_apparatus
GO_bp:go_positive_thymic_t_c...          SET      13      -0.1678   -0.0045637      0.26631      0.73568 GO_bp:go_positive_thymic_t_cell_selection
GO_bp:go_t_helper_1_cell_dif...          SET      18     0.032459    0.0010386       0.1898      0.43211 GO_bp:go_t_helper_1_cell_differentiation
GO_bp:go_t_helper_2_cell_dif...          SET      14     -0.13751   -0.0038809      0.24668      0.71138 GO_bp:go_t_helper_2_cell_differentiation
GO_bp:go_regulatory_t_cell_d...          SET      27      0.11897    0.0046614      0.15677      0.22396 GO_bp:go_regulatory_t_cell_differentiation
GO_bp:go_positive_regulation...157       SET       8    -0.068933   -0.0014709       0.3451      0.57916 GO_bp:go_positive_regulation_of_chemokine_biosynthetic_process
GO_bp:go_positive_regulation...391       SET       4      0.38759    0.0058488      0.44853      0.19376 GO_bp:go_positive_regulation_of_interleukin_12_biosynthetic_process
GO_bp:go_negative_regulation...331       SET       2     0.025378   0.00027081      0.69628      0.48546 GO_bp:go_negative_regulation_of_interleukin_2_biosynthetic_process
GO_bp:go_intermediate_filame...2         SET       5       0.4754    0.0080205      0.40744      0.12165 GO_bp:go_intermediate_filament_bundle_assembly
GO_bp:go_integrin_biosynthet...          SET       3     -0.11848   -0.0015484      0.55217      0.58495 GO_bp:go_integrin_biosynthetic_process
GO_bp:go_development_of_seco...2         SET       7     -0.13109   -0.0026166      0.32807      0.65526 GO_bp:go_development_of_secondary_sexual_characteristics
GO_bp:go_meiotic_telomere_cl...          SET      10      0.10819     0.002581      0.20731      0.30088 GO_bp:go_meiotic_telomere_clustering
GO_bp:go_clustering_of_volta...          SET       7      0.16759    0.0033452      0.35462      0.31826 GO_bp:go_clustering_of_voltage_gated_sodium_channels
GO_bp:go_maintenance_of_prot...3         SET      94    -0.057328   -0.0041829     0.087491      0.74384 GO_bp:go_maintenance_of_protein_location
GO_bp:go_establishment_of_ep...1         SET      12      0.24484    0.0063979      0.21571      0.12819 GO_bp:go_establishment_of_epithelial_cell_apical_basal_polarity
GO_bp:go_cell_cell_junction_...3         SET     145     0.050849    0.0046013     0.075599       0.2506 GO_bp:go_cell_cell_junction_organization
GO_bp:go_cell_cell_junction_...2         SET      10       0.3063     0.007307       0.2813      0.13812 GO_bp:go_cell_cell_junction_maintenance
GO_bp:go_late_endosome_to_va...1         SET      15    -0.042362   -0.0012375      0.19849       0.5845 GO_bp:go_late_endosome_to_vacuole_transport
GO_bp:go_carnitine_biosynthe...          SET       4     0.068587     0.001035      0.36025       0.4245 GO_bp:go_carnitine_biosynthetic_process
GO_bp:go_mhc_class_i_biosynt...          SET       5      0.27547    0.0046474      0.44626      0.26853 GO_bp:go_mhc_class_i_biosynthetic_process
