# TOTAL_GENES = 18808
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GO_bp:go_prostatic_bud_forma...          SET       9     -0.35117   -0.0076802      0.41919       0.7989 GO_bp:go_prostatic_bud_formation
GO_bp:go_prostate_glandular_...2         SET       6      -0.4396   -0.0078506      0.50721      0.80694 GO_bp:go_prostate_glandular_acinus_morphogenesis
GO_bp:go_trachea_cartilage_d...          SET       8     0.063513    0.0013096      0.37693       0.4331 GO_bp:go_trachea_cartilage_development
GO_bp:go_diaphragm_developme...          SET       9     -0.56888    -0.012442      0.38933      0.92801 GO_bp:go_diaphragm_development
GO_bp:go_regulation_of_vitam...1         SET       8     -0.15314   -0.0031577      0.35381      0.66743 GO_bp:go_regulation_of_vitamin_d_biosynthetic_process
GO_bp:go_regulation_of_calci...1         SET       6     -0.16968   -0.0030303       0.3858      0.66996 GO_bp:go_regulation_of_calcidiol_1_monooxygenase_activity
GO_bp:go_epithelial_tube_mor...          SET     298    0.0032534   0.00040627      0.06378      0.47966 GO_bp:go_epithelial_tube_morphogenesis
GO_bp:go_morphogenesis_of_an...2         SET      15     -0.11171   -0.0031537      0.30155      0.64448 GO_bp:go_morphogenesis_of_an_epithelial_bud
GO_bp:go_cell_fate_specifica...2         SET      11      0.43952     0.010626      0.37572      0.12105 GO_bp:go_cell_fate_specification_involved_in_pattern_specification
GO_bp:go_multicellular_organ...5         SET       9     0.027152   0.00059383      0.32495       0.4667 GO_bp:go_multicellular_organismal_iron_ion_homeostasis
GO_bp:go_chondroblast_differ...          SET       5    -0.096945   -0.0015805      0.40591      0.59438 GO_bp:go_chondroblast_differentiation
GO_bp:go_mammary_gland_forma...          SET       7     -0.45316   -0.0087409      0.44903      0.84355 GO_bp:go_mammary_gland_formation
GO_bp:go_dichotomous_subdivi...1         SET      11     -0.65976    -0.015951      0.38034      0.95859 GO_bp:go_dichotomous_subdivision_of_an_epithelial_terminal_unit
GO_bp:go_lateral_sprouting_f...          SET      12     -0.54558    -0.013777      0.35963      0.93537 GO_bp:go_lateral_sprouting_from_an_epithelium
GO_bp:go_tube_lumen_cavitati...          SET       4       1.3136     0.019155      0.58873     0.012841 GO_bp:go_tube_lumen_cavitation
GO_bp:go_tube_closure                    SET      88      0.12426    0.0084803      0.11188      0.13335 GO_bp:go_tube_closure
GO_bp:go_fat_pad_development             SET       7      0.38429    0.0074125       0.4389      0.19064 GO_bp:go_fat_pad_development
GO_bp:go_regulation_of_meios...          SET       8     -0.39902    -0.008228      0.39437      0.84418 GO_bp:go_regulation_of_meiosis_i
GO_bp:go_negative_regulation...682       SET       5      0.31278    0.0050992      0.54954      0.28463 GO_bp:go_negative_regulation_of_transcription_initiation_from_rna_polymerase_ii_promoter
GO_bp:go_mesenchymal_epithel...          SET       8      0.23635    0.0048736      0.42264      0.28801 GO_bp:go_mesenchymal_epithelial_cell_signaling
GO_bp:go_epithelial_cell_pro...4         SET       4      0.30243    0.0044102      0.62954      0.31547 GO_bp:go_epithelial_cell_proliferation_involved_in_salivary_gland_morphogenesis
GO_bp:go_dichotomous_subdivi...2         SET       5    -0.028985  -0.00047254      0.55807      0.52071 GO_bp:go_dichotomous_subdivision_of_terminal_units_involved_in_salivary_gland_branching
GO_bp:go_ureteric_bud_format...          SET       6      0.47122    0.0084153      0.47891      0.16258 GO_bp:go_ureteric_bud_formation
GO_bp:go_ureteric_bud_elonga...          SET       9    -0.069588   -0.0015219      0.35315       0.5781 GO_bp:go_ureteric_bud_elongation
GO_bp:go_branch_elongation_i...2         SET       5     -0.40689   -0.0066335      0.51743      0.78417 GO_bp:go_branch_elongation_involved_in_ureteric_bud_branching
GO_bp:go_epithelial_mesenchy...          SET       6      0.16586     0.002962      0.50359      0.37095 GO_bp:go_epithelial_mesenchymal_cell_signaling
GO_bp:go_regulation_of_prost...3         SET       5      0.12909    0.0021045      0.56347       0.4094 GO_bp:go_regulation_of_prostatic_bud_formation
GO_bp:go_regulation_of_branc...3         SET       7     -0.70309    -0.013562      0.47359      0.93117 GO_bp:go_regulation_of_branching_involved_in_prostate_gland_morphogenesis
GO_bp:go_regulation_of_branc...4         SET       8      0.27508    0.0056722      0.40041      0.24605 GO_bp:go_regulation_of_branching_involved_in_salivary_gland_morphogenesis
GO_bp:go_regulation_of_phosp...12        SET       6      0.17984    0.0032116      0.46162      0.34843 GO_bp:go_regulation_of_phospholipid_catabolic_process
GO_bp:go_regulation_of_ribon...1         SET       8      0.58502     0.012063      0.45491     0.099228 GO_bp:go_regulation_of_ribonuclease_activity
GO_bp:go_chorio_allantoic_fu...          SET       7      -0.5308    -0.010239      0.47511      0.86804 GO_bp:go_chorio_allantoic_fusion
GO_bp:go_labyrinthine_layer_...3         SET      21     -0.42774    -0.014285      0.26535      0.94651 GO_bp:go_labyrinthine_layer_morphogenesis
GO_bp:go_chorion_development             SET       7      0.75038     0.014474       0.4051     0.031998 GO_bp:go_chorion_development
GO_bp:go_chorionic_trophobla...          SET       5       1.0758     0.017539      0.53592     0.022362 GO_bp:go_chorionic_trophoblast_cell_differentiation
GO_bp:go_intestinal_epitheli...3         SET       6     0.018271    0.0003263      0.40321      0.48193 GO_bp:go_intestinal_epithelial_structure_maintenance
GO_bp:go_mammary_gland_branc...2         SET       6      0.12023    0.0021472      0.48105      0.40132 GO_bp:go_mammary_gland_branching_involved_in_thelarche
GO_bp:go_mammary_gland_branc...1         SET       5     -0.32675    -0.005327      0.52209      0.73429 GO_bp:go_mammary_gland_branching_involved_in_pregnancy
GO_bp:go_mammary_gland_alveo...          SET      16     0.059088    0.0017227      0.29929      0.42175 GO_bp:go_mammary_gland_alveolus_development
GO_bp:go_branch_elongation_i...1         SET       6     0.036274   0.00064779      0.51921      0.47215 GO_bp:go_branch_elongation_involved_in_mammary_gland_duct_branching
GO_bp:go_regulation_of_mast_...3         SET       6    -0.033306   -0.0005948      0.44974      0.52952 GO_bp:go_regulation_of_mast_cell_chemotaxis
GO_bp:go_regulation_of_branc...2         SET       5     -0.37945   -0.0061861      0.50171      0.77526 GO_bp:go_regulation_of_branching_involved_in_mammary_gland_duct_morphogenesis
GO_bp:go_epithelial_cell_pro...3         SET      10     0.081904    0.0018881      0.35555      0.40891 GO_bp:go_epithelial_cell_proliferation_involved_in_prostate_gland_development
GO_bp:go_negative_regulation...227       SET       6    -0.060689   -0.0010838      0.43147      0.55593 GO_bp:go_negative_regulation_of_epithelial_cell_proliferation_involved_in_prostate_gland_development
GO_bp:go_hair_follicle_placo...          SET       4     -0.11094   -0.0016178      0.49309      0.58901 GO_bp:go_hair_follicle_placode_formation
GO_bp:go_smoothened_signalin...2         SET      14      0.21969    0.0059919      0.28423      0.21978 GO_bp:go_smoothened_signaling_pathway_involved_in_dorsal_ventral_neural_tube_patterning
GO_bp:go_lymphatic_endotheli...          SET       8       1.1041     0.022766      0.39755    0.0027444 GO_bp:go_lymphatic_endothelial_cell_differentiation
GO_bp:go_blood_vessel_endoth...1         SET       9    -0.067881   -0.0014846      0.41699      0.56466 GO_bp:go_blood_vessel_endothelial_cell_differentiation
GO_bp:go_endothelial_cell_fa...          SET       7      0.36859    0.0071098      0.47567      0.21921 GO_bp:go_endothelial_cell_fate_commitment
GO_bp:go_arterial_endothelia...          SET       6    -0.029243  -0.00052225      0.51377      0.52269 GO_bp:go_arterial_endothelial_cell_differentiation
GO_bp:go_establishment_of_bl...          SET      11    -0.057542   -0.0013912      0.27387      0.58321 GO_bp:go_establishment_of_blood_brain_barrier
GO_bp:go_semicircular_canal_...1         SET       9      0.65594     0.014346       0.4184     0.058482 GO_bp:go_semicircular_canal_development
GO_bp:go_neural_plate_patter...          SET       8      -0.3075   -0.0063408      0.39944       0.7793 GO_bp:go_neural_plate_pattern_specification
GO_bp:go_neural_plate_region...          SET       6     -0.06262   -0.0011183      0.46959      0.55304 GO_bp:go_neural_plate_regionalization
GO_bp:go_positive_regulation...482       SET       5     -0.45084   -0.0073501      0.49869      0.81701 GO_bp:go_positive_regulation_of_meiosis_i
GO_bp:go_positive_regulation...470       SET       8     0.077974    0.0016078      0.41072      0.42471 GO_bp:go_positive_regulation_of_macrophage_cytokine_production
GO_bp:go_mesenchymal_cell_pr...2         SET       5       1.3892     0.022648      0.55881    0.0064639 GO_bp:go_mesenchymal_cell_proliferation_involved_in_lung_development
GO_bp:go_cardiac_pacemaker_c...          SET       5      0.29977    0.0048871      0.48143      0.26676 GO_bp:go_cardiac_pacemaker_cell_differentiation
GO_bp:go_cardiac_muscle_cell...6         SET       8     -0.33578   -0.0069238      0.38342      0.80941 GO_bp:go_cardiac_muscle_cell_fate_commitment
GO_bp:go_cardiac_vascular_sm...          SET       8     -0.13188   -0.0027194      0.40167      0.62867 GO_bp:go_cardiac_vascular_smooth_muscle_cell_differentiation
GO_bp:go_endocardial_cell_di...          SET       7      -0.2855   -0.0055069       0.4691       0.7286 GO_bp:go_endocardial_cell_differentiation
GO_bp:go_coronary_vasculatur...2         SET      16      0.14694    0.0042839      0.31317      0.31947 GO_bp:go_coronary_vasculature_morphogenesis
GO_bp:go_vasculogenesis_invo...          SET       4     -0.50367   -0.0073446       0.6245      0.79002 GO_bp:go_vasculogenesis_involved_in_coronary_vascular_morphogenesis
GO_bp:go_coronary_artery_mor...          SET       9      0.39356    0.0086073      0.41799      0.17322 GO_bp:go_coronary_artery_morphogenesis
GO_bp:go_endocrine_hormone_s...          SET      45     0.056618    0.0027662      0.17063      0.37001 GO_bp:go_endocrine_hormone_secretion
GO_bp:go_dendritic_spine_mor...          SET      50     0.026142    0.0013461      0.15341      0.43235 GO_bp:go_dendritic_spine_morphogenesis
GO_bp:go_negative_regulation...189       SET       5      0.95719     0.015605       0.4994     0.027646 GO_bp:go_negative_regulation_of_dendritic_spine_morphogenesis
GO_bp:go_pattern_specificati...1         SET       9     -0.43125   -0.0094317      0.41355      0.85148 GO_bp:go_pattern_specification_involved_in_kidney_development
GO_bp:go_positive_regulation...526       SET      47     0.087159    0.0043517      0.15173      0.28284 GO_bp:go_positive_regulation_of_mrna_catabolic_process
GO_bp:go_cardiac_muscle_tiss...3         SET       4      0.37682    0.0054949      0.61551       0.2702 GO_bp:go_cardiac_muscle_tissue_regeneration
GO_bp:go_uterus_morphogenesis            SET       6       0.3226    0.0057612      0.43712      0.23026 GO_bp:go_uterus_morphogenesis
GO_bp:go_vascular_wound_heal...          SET       9     0.047073    0.0010295      0.37605      0.45019 GO_bp:go_vascular_wound_healing
GO_bp:go_regulation_of_vascu...7         SET       4     0.082669    0.0012055      0.51571      0.43632 GO_bp:go_regulation_of_vascular_wound_healing
GO_bp:go_regulation_of_branc...1         SET       5   -0.0019692  -3.2104e-05       0.5449      0.50144 GO_bp:go_regulation_of_branching_involved_in_lung_morphogenesis
GO_bp:go_regulation_of_cell_...25        SET      15      0.23183    0.0065446      0.27513      0.19972 GO_bp:go_regulation_of_cell_growth_involved_in_cardiac_muscle_cell_development
GO_bp:go_positive_regulation...125       SET       7    0.0037597   7.2521e-05      0.39414      0.49619 GO_bp:go_positive_regulation_of_cell_growth_involved_in_cardiac_muscle_cell_development
GO_bp:go_negative_regulation...112       SET       8      0.44848    0.0092477      0.38418      0.12154 GO_bp:go_negative_regulation_of_cell_growth_involved_in_cardiac_muscle_cell_development
GO_bp:go_sclerotome_developm...          SET       4      0.93373     0.013616      0.59585      0.05856 GO_bp:go_sclerotome_development
GO_bp:go_iris_morphogenesis              SET       9      0.43772    0.0095731      0.37357      0.12066 GO_bp:go_iris_morphogenesis
GO_bp:go_myeloid_leukocyte_c...          SET      29    -0.061327   -0.0024063       0.2015      0.61957 GO_bp:go_myeloid_leukocyte_cytokine_production
GO_bp:go_regulation_of_histo...5         SET       8      0.71997     0.014846      0.33417     0.015607 GO_bp:go_regulation_of_histone_h3_k27_methylation
GO_bp:go_positive_regulation...351       SET       5        1.018     0.016596      0.41106    0.0066378 GO_bp:go_positive_regulation_of_histone_h3_k27_methylation
GO_bp:go_regulation_of_seque...2         SET       5      0.14663    0.0023905      0.40001      0.35697 GO_bp:go_regulation_of_sequestering_of_zinc_ion
GO_bp:go_neuroendocrine_cell...          SET       8     -0.13766   -0.0028386      0.42572      0.62679 GO_bp:go_neuroendocrine_cell_differentiation
GO_bp:go_lung_secretory_cell...          SET      10    -0.084878   -0.0019567      0.39507      0.58505 GO_bp:go_lung_secretory_cell_differentiation
GO_bp:go_pulmonary_artery_mo...          SET       6     0.012316   0.00021994      0.48021      0.48977 GO_bp:go_pulmonary_artery_morphogenesis
GO_bp:go_3_utr_mediated_mrna...1         SET      16      -0.4673    -0.013624       0.2645      0.96136 GO_bp:go_3_utr_mediated_mrna_destabilization
GO_bp:go_negative_regulation...317       SET       9      0.48459     0.010598      0.33065     0.071393 GO_bp:go_negative_regulation_of_insulin_secretion_involved_in_cellular_response_to_glucose_stimulus
GO_bp:go_fungiform_papilla_d...          SET       6      0.40757    0.0072786      0.43352      0.17358 GO_bp:go_fungiform_papilla_development
GO_bp:go_fungiform_papilla_m...          SET       5      0.24291    0.0039602       0.5062      0.31566 GO_bp:go_fungiform_papilla_morphogenesis
GO_bp:go_retina_vasculature_...2         SET      10     0.063936    0.0014739      0.37627      0.43254 GO_bp:go_retina_vasculature_morphogenesis_in_camera_type_eye
GO_bp:go_smooth_muscle_cell_...4         SET       4       1.8472     0.026936      0.72195    0.0052587 GO_bp:go_smooth_muscle_cell_matrix_adhesion
GO_bp:go_cornea_development_...          SET       9       0.3172    0.0069374      0.36083      0.18968 GO_bp:go_cornea_development_in_camera_type_eye
GO_bp:go_retinal_blood_vesse...          SET       6     -0.40741   -0.0072757       0.4992      0.79278 GO_bp:go_retinal_blood_vessel_morphogenesis
GO_bp:go_cardiac_neural_cres...2         SET      11     0.016732   0.00040454      0.37045      0.48199 GO_bp:go_cardiac_neural_crest_cell_differentiation_involved_in_heart_development
