# ALPHA = 0.05
# NUMBER_OF_TESTS = 15479

# _SET1_  VARIABLE = Curated_gene_sets:dawson_methylated_in_lymphoma_tcl1 (set)
# _SET1_  NGENES = 56
# _SET1_  P-VALUE = 2.26122e-06
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET15_   ENSG00000075213     7   83585093   84122040   2335     124  617318     -0.87955      0.81045
_SET15_   ENSG00000153993     7   84624869   84816171    507      63  604141       0.1172      0.45335
_SET15_   ENSG00000105880     7   96649704   96654409     17      12  609821       2.8444    0.0022247
_SET15_   ENSG00000196411     7  100400187  100425121     93      21  619706      0.14872      0.44089
_SET15_   ENSG00000189056     7  103112231  103629963   2541     153  616365     -0.45403       0.6751
_SET15_   ENSG00000091129     7  107788068  108097161   1356      71  617662       2.5418    0.0055143
_SET15_   ENSG00000006652     7  112063023  112121072    266      41  615474       1.6597     0.048491
_SET15_   ENSG00000106278     7  121513143  121702090    629      59  610093     -0.93039      0.82391
_SET15_   ENSG00000128610     7  121941448  121950745     29      12  613424       4.8495    6.188e-07
_SET15_   ENSG00000128602     7  128828713  128853386    104      26  614597      0.58357      0.27975
_SET15_   ENSG00000221866     7  131808091  132333447   2449     206  608851       4.6414   1.7307e-06
_SET15_   ENSG00000157764     7  140419127  140624564    542      37  600360       2.8851    0.0019564
_SET15_   ENSG00000106123     7  142552792  142568847     59      15  621814     0.013831      0.49448
_SET15_   ENSG00000197993     7  142638201  142659768     80      16  600150     -0.38831      0.65111
_SET15_   ENSG00000146904     7  143087382  143105985     68      27  604924     -0.25108      0.59913
_SET15_   ENSG00000164885     7  150750899  150755617     15       7  611361       1.5036     0.066341
_SET15_   ENSG00000164900     7  150845676  150871832     92      25  598862       1.7993     0.035986
_SET15_   ENSG00000164690     7  155592680  155604967     34      17  611489       3.2992   0.00048473
_SET15_   ENSG00000168546     8   21547915   21669869    398      91  609144       1.4617     0.071912
_SET15_   ENSG00000147443     8   21766384   21771371     16       9  608986       1.2434      0.10685
_SET15_   ENSG00000104722     8   24770525   24776607     15       9  595337         2.15     0.015778
_SET15_   ENSG00000092964     8   26371791   26515694    771      46  618648       3.3109   0.00046505
_SET15_   ENSG00000104290     8   28351729   28431775    218      19  609867       1.6716     0.047302
_SET15_   ENSG00000197892     8   28924796   29120641    729      70  597402      0.67713      0.24916
_SET15_   ENSG00000156687     8   35092975   35654068   1728     109  603459        1.351     0.088351
_SET15_   ENSG00000132561     8   98881068   99048944    662      73  612140       1.6707     0.047394
_SET15_   ENSG00000182197     8  118806729  119124092   1125      97  609527       1.7557     0.039567
_SET15_   ENSG00000169398     8  141667999  142012315    940      41  602405       3.6166   0.00014928
_SET15_   ENSG00000181790     8  143530791  143626370    361      77  606576       4.0137   2.9883e-05
_SET15_   ENSG00000147852     9    2621834    2660053    185      46  608225    -0.069311      0.52763
_SET15_   ENSG00000096968     9    4985033    5128183    611      36  609225      0.75065      0.22643
_SET15_   ENSG00000147862     9   14081842   14398982   1301     209  606445       3.0437    0.0011685
_SET15_   ENSG00000147894     9   27546544   27573864    146      28  613038    -0.012222      0.50488
_SET15_   ENSG00000148053     9   87283466   87638505   1399     133  611599       2.9649    0.0015139
_SET15_   ENSG00000148082     9   91628060   91793682    682      71  611375       1.7847     0.037159
_SET15_   ENSG00000187764     9   91975702   92113045    736      84  606739      0.79342      0.21377
_SET15_   ENSG00000185920     9   98205262   98279339    269      33  602492       0.3964       0.3459
_SET15_   ENSG00000119508     9  102584137  102629173     82      30  604529        3.052    0.0011366
_SET15_   ENSG00000136826     9  110247133  110252763     18       5  605288      0.28165      0.38911
_SET15_   ENSG00000041982     9  117782806  117880536    440      57  608693     -0.88717      0.81251
_SET15_   ENSG00000119401     9  119449581  119463579     41      14  613014          1.1      0.13566
_SET15_   ENSG00000106689     9  126763949  126795580    134      24  603895     -0.36064      0.64082
_SET15_   ENSG00000136830     9  130267618  130341268    355      47  613039        -1.03      0.84851
_SET15_   ENSG00000136854     9  130374544  130457460    196      51  597668     -0.20615      0.58166
_SET15_   ENSG00000197694     9  131314866  131395941    190      30  605988       1.8952      0.02903
_SET15_   ENSG00000097007     9  133589333  133763062    648      64  611037      -1.5419      0.93845
_SET15_   ENSG00000196358     9  135037334  135119921    335      58  606871       1.9465       0.0258
_SET15_   ENSG00000130558     9  137967268  138013025    284      56  609415       2.9859    0.0014136
_SET15_   ENSG00000107187     9  139088096  139096955     34      14  611548     -0.28282      0.61134
_SET15_   ENSG00000148400     9  139388896  139440314    235      57  615181      -0.6842      0.75308
_SET15_   ENSG00000176884     9  140032842  140063207     70      23  603473       1.5196      0.06431
_SET15_   ENSG00000176248     9  140069236  140082989     60      15  600269        1.845     0.032519
_SET15_   ENSG00000065675    10    6469105    6622263    662     106  604659     -0.44234      0.67088
_SET15_   ENSG00000107485    10    8095567    8117161    106      22  613471       0.5732      0.28325
_SET15_   ENSG00000150093    10   33189247   33294720    400      47  615293       1.7462     0.040386
_SET15_   ENSG00000099250    10   33466420   33625190    754      77  617437      0.76121      0.22327
_SET15_   ENSG00000148498    10   34398488   35104253   2460     123  607263        1.412     0.078982
_SET15_   ENSG00000165731    10   43572475   43625799    273      33  613164       1.9751     0.024128
_SET15_   ENSG00000107562    10   44793038   44881941    492      72  614778     -0.23493      0.59287
_SET15_   ENSG00000165606    10   50572237   50603497    137      24  601846     -0.82408      0.79505
_SET15_   ENSG00000151150    10   61786056   62493248   3185     142  611492       2.7595    0.0028941
_SET15_   ENSG00000122877    10   64571756   64679660    493      47  609964       2.8716    0.0020421
_SET15_   ENSG00000138347    10   69865912   69971774    582      50  609767      0.85468      0.19636
_SET15_   ENSG00000107731    10   72972327   73062621    483      85  606822      0.75081      0.22638
_SET15_   ENSG00000107758    10   75196186   75255782    216      13  616996      0.81274      0.20818
_SET15_   ENSG00000214655    10   75545340   75561551     19      11  592184       0.2434      0.40385
_SET15_   ENSG00000035403    10   75757872   75879918    363      53  594753      0.36926      0.35597
_SET15_   ENSG00000171862    10   89622870   89731687    422      24  561917       0.7333      0.23169
_SET15_   ENSG00000108231    10   95517566   95557916    152      32  609118      0.28316      0.38853
_SET15_   ENSG00000187122    10   98757795   98945677    763     100  610462      0.39705      0.34566
_SET15_   ENSG00000155256    10   99496878   99520664    119      19  611573      0.48643      0.31333
_SET15_   ENSG00000095713    10   99624757   99790585    540      95  601960      -1.9759      0.97592
_SET15_   ENSG00000075891    10  102495360  102589698    343      45  607884       1.0376      0.14974
_SET15_   ENSG00000095539    10  102729275  102745628     44      13  601193       2.0791     0.018805
_SET15_   ENSG00000107831    10  103529899  103535854      5       3  594696       1.2793      0.10039
_SET15_   ENSG00000151892    10  117816444  118032979    919     109  616137      -0.9033      0.81682
_SET15_   ENSG00000187164    10  118643742  118886097    610      57  588408       5.0793   1.8941e-07
_SET15_   ENSG00000148704    10  118888032  118897812     19       7  598701       3.1643   0.00077718
_SET15_   ENSG00000198825    10  121485609  121588652    305      30  611382    -0.035475      0.51415
_SET15_   ENSG00000066468    10  123237848  123357972    414      85  593872      0.19409      0.42305
_SET15_   ENSG00000174672    11    1411129    1483919    497      60  612295       1.0698      0.14234
_SET15_   ENSG00000166313    11    6416355    6440644     77      37  598441      0.53691      0.29567
_SET15_   ENSG00000166333    11    6624961    6632102     36       7  616914     -0.25475      0.60054
_SET15_   ENSG00000170782    11    6897856    6898850      5       3  583277      0.32561      0.37236
_SET15_   ENSG00000176697    11   27676440   27743605    178      37  607025         7.08   7.2088e-13
_SET15_   ENSG00000007372    11   31806340   31839509     87      24  598216       3.1125   0.00092758
_SET15_   ENSG00000148948    11   40135753   41481323   5458     291  610815       4.3326   7.3676e-06
_SET15_   ENSG00000134569    11   46878419   46940193    154      26  603070       2.1156     0.017189
_SET15_   ENSG00000186907    11   57228022   57245007     38      20  592681         2.18     0.014627
_SET15_   ENSG00000242689    11   58390146   58393198      9       5  596765      0.78146      0.21727
_SET15_   ENSG00000072518    11   63606400   63678491    181      30  609499       1.3327     0.091315
_SET15_   ENSG00000174684    11   66112843   66115163      1       1  632802       0.9621        0.168
_SET15_   ENSG00000173898    11   66452719   66496697     88      51  591469       2.7257    0.0032081
_SET15_   ENSG00000172830    11   67070919   67080078     24      12  582079       1.2442      0.10671
_SET15_   ENSG00000085733    11   70244510   70282690    145      30  596841      0.97817        0.164
_SET15_   ENSG00000110195    11   71900602   71907345     27      11  606777        1.166      0.12181
_SET15_   ENSG00000171533    11   75297963   75380165    232      38  607538     -0.65789       0.7447
_SET15_   ENSG00000182704    11   76493295   76509198     66      15  611875       1.0773      0.14067
_SET15_   ENSG00000149269    11   77032752   77185680    547      33  605708      0.35353      0.36185
_SET15_   ENSG00000033327    11   77926343   78129394    598      26  605982       2.4654     0.006843
_SET15_   ENSG00000073921    11   85668727   85780924    501      43  609187       2.1845     0.014465
_SET15_   ENSG00000149294    11  112831997  113149158   1408      84  608778       9.1986   1.2893e-34
_SET15_   ENSG00000149295    11  113280318  113346413    242      45  609758       0.6964      0.24309
_SET15_   ENSG00000109917    11  116648436  116658766     36      14  613818       2.0374     0.020803
_SET15_   ENSG00000118137    11  116706467  116708666     12       5  616319        2.287     0.011098
_SET15_   ENSG00000177103    11  117298489  117688240   1888     176  613847       3.7209   9.9249e-05
_SET15_   ENSG00000154096    11  119288090  119295695     27       7  606307      0.13566      0.44605
_SET15_   ENSG00000110400    11  119494120  119599794    411      70  605531        2.015     0.021954
_SET15_   ENSG00000154134    11  124735282  124751366     69      30  602101       1.6701     0.047454
_SET15_   ENSG00000154133    11  124753587  124768396     82      20  606921     -0.54085       0.7057
_SET15_   ENSG00000149557    11  125315646  125366213    204      33  600823      0.21243      0.41588
_SET15_   ENSG00000166086    11  133938820  134021896    347      33  608526       1.1466      0.12577
_SET15_   ENSG00000111678    12    7052141    7055166     20      13  590879     -0.97815        0.836
_SET15_   ENSG00000151490    12   15475331   15750333   1025      97  606509     -0.66156      0.74587
_SET15_   ENSG00000123384    12   57522276   57607134    217      53  605737       1.4925     0.067781
