GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000129347	19	10663761	10676713	69	15	611159	1.5801	0.057045	KRI1
ENSG00000129355	19	10677138	10679735	6	2	620018	1.3873	0.082675	CDKN2D
ENSG00000129354	19	10683347	10697991	85	13	618596	0.3527	0.36216	AP1M2
ENSG00000129353	19	10713133	10755235	157	28	609417	-0.61099	0.7294	SLC44A2
ENSG00000226104	19	10751715	10752093	2	1	565901	-0.53599	0.70402	AC011475.1
ENSG00000129351	19	10764937	10803093	109	30	594095	-0.21609	0.58554	ILF3
ENSG00000213339	19	10812106	10824113	39	13	613498	-2.1827	0.98547	QTRT1
ENSG00000079805	19	10828755	10944164	461	55	606101	0.83238	0.2026	DNM2
ENSG00000099203	19	10943114	10946994	6	4	589866	-0.24803	0.59794	TMED1
ENSG00000214212	19	10947251	10980466	82	25	601085	-0.62766	0.73489	C19orf38
ENSG00000142453	19	10982189	11033453	140	35	608169	-0.29409	0.61566	CARM1
ENSG00000130733	19	11033444	11039357	15	9	589872	-1.2435	0.89316	YIPF2
ENSG00000142444	19	11039409	11044211	19	9	607242	-0.36712	0.64323	C19orf52
ENSG00000127616	19	11071598	11176071	414	51	610945	2.1861	0.014406	SMARCA4
ENSG00000130164	19	11200038	11244492	238	49	607062	-0.33227	0.63016	LDLR
ENSG00000161888	19	11242196	11266484	150	35	610848	-0.18147	0.572	SPC24
ENSG00000197256	19	11274943	11308467	164	25	614454	0.71593	0.23702	KANK2
ENSG00000130158	19	11309971	11373157	190	36	614806	-0.084564	0.5337	DOCK6
ENSG00000130173	19	11348178	11352619	10	5	612787	0.27894	0.39014	C19orf80
ENSG00000130167	19	11406824	11437672	132	25	595699	-1.1089	0.86626	TSPAN16
ENSG00000105514	19	11432722	11456946	101	15	613108	-0.462	0.67796	RAB3D
ENSG00000105518	19	11453452	11457194	3	2	632802	-0.36966	0.64418	TMEM205
ENSG00000183401	19	11455360	11465620	26	10	608252	0.21808	0.41368	CCDC159
ENSG00000105520	19	11466062	11476374	24	14	611365	1.585	0.056483	DKFZP761J1410
ENSG00000173928	19	11485361	11487627	4	2	601849	-0.26521	0.60458	SWSAP1
ENSG00000187266	19	11488236	11495018	15	9	590405	0.024865	0.49008	EPOR
ENSG00000205517	19	11495017	11530018	135	23	604003	0.39506	0.3464	RGL3
ENSG00000198003	19	11531272	11546603	51	17	606001	0.14465	0.44249	CCDC151
ENSG00000130175	19	11546109	11561783	62	15	613475	0.19785	0.42158	PRKCSH
ENSG00000196361	19	11562141	11591861	125	28	613784	0.36164	0.35881	ELAVL3
ENSG00000267477	19	11577055	11616513	171	30	614105	1.2695	0.10213	CTC-398G3.6
ENSG00000161914	19	11594242	11616738	107	17	611337	1.6066	0.054073	ZNF653
ENSG00000130159	19	11616731	11639989	75	17	612864	1.9832	0.023672	ECSIT
ENSG00000130176	19	11649532	11661138	63	19	607537	1.5787	0.057199	CNN1
ENSG00000130165	19	11661962	11670051	24	8	616925	1.5187	0.064417	ELOF1
ENSG00000198551	19	11670189	11729950	259	38	609127	-0.044872	0.5179	ZNF627
ENSG00000102575	19	11685475	11689823	17	8	605287	0.24066	0.40491	ACP5
ENSG00000197933	19	11832080	11849824	80	16	607807	-0.73057	0.76748	ZNF823
ENSG00000197044	19	11877815	11894893	86	9	621497	-0.60836	0.72852	ZNF441
ENSG00000177599	19	11908482	11920437	34	11	604761	1.3513	0.088305	ZNF491
ENSG00000171295	19	11925099	11946016	95	9	622698	-0.80644	0.79001	ZNF440
ENSG00000171291	19	11959541	11994565	148	29	617990	-0.78504	0.78379	ZNF439
ENSG00000198429	19	11998599	12025144	104	23	602434	0.56284	0.28677	ZNF69
ENSG00000196757	19	12035883	12061588	105	18	609019	-0.26309	0.60376	ZNF700
ENSG00000267179	19	12035890	12090105	235	20	611401	-0.36388	0.64202	ZNF763
ENSG00000197054	19	12035890	12091196	246	21	611040	-0.38273	0.64904	ZNF763
ENSG00000197647	19	12125547	12146556	64	17	592461	-0.42405	0.66424	ZNF433
ENSG00000257355	19	12128703	12163782	109	21	598621	0.020677	0.49175	CTD-2006C1.10
ENSG00000257446	19	12154620	12167127	35	7	607765	0.68094	0.24796	ZNF878
ENSG00000223547	19	12175514	12192380	59	9	606326	-1.1288	0.8705	ZNF844
ENSG00000188474	19	12203078	12225491	57	13	613748	-0.028029	0.51118	ZNF788
ENSG00000214189	19	12203078	12248050	118	25	605661	-0.72544	0.76591	ZNF788
ENSG00000132010	19	12203658	12251222	127	26	606610	-0.76529	0.77795	ZNF20
ENSG00000213297	19	12242932	12267546	67	17	596644	-0.84229	0.80019	ZNF625-ZNF20
ENSG00000257591	19	12251032	12267546	40	11	596802	-0.74762	0.77266	ZNF625
ENSG00000196646	19	12273879	12300064	74	24	605367	-0.21426	0.58483	ZNF136
ENSG00000197857	19	12335501	12405702	221	29	609736	1.234	0.10859	ZNF44
ENSG00000188868	19	12428291	12444534	51	10	608883	-0.34927	0.63656	ZNF563
ENSG00000198342	19	12460185	12476719	34	22	587475	0.83196	0.20272	ZNF442
ENSG00000268744	19	12490003	12512088	54	13	601963	1.4433	0.074465	CTD-3105H18.14
ENSG00000196466	19	12500830	12512085	20	10	590861	2.2415	0.012496	ZNF799
ENSG00000268870	19	12502763	12551896	266	11	623363	1.2517	0.10535	CTD-3105H18.16
ENSG00000180855	19	12540521	12551926	76	6	623402	1.1792	0.11915	ZNF443
ENSG00000269755	19	12543917	12595630	243	20	617161	0.73547	0.23103	CTD-3105H18.18
ENSG00000242852	19	12571998	12624668	200	20	611318	0.48558	0.31363	ZNF709
ENSG00000196826	19	12572373	12662288	333	46	609805	0.30572	0.37991	ZNF709
ENSG00000249709	19	12636184	12662356	89	30	608500	-0.23051	0.59115	ZNF564
ENSG00000269693	19	12636534	12691789	170	47	607461	-0.56783	0.71492	CTD-2192J16.20
ENSG00000188033	19	12688775	12750912	199	25	611268	-0.06002	0.52393	ZNF490
ENSG00000173875	19	12721732	12742735	74	14	609131	0.39903	0.34493	ZNF791
ENSG00000269242	19	12754645	12759211	13	6	623278	-0.60719	0.72814	CTD-2192J16.22
ENSG00000104774	19	12757325	12777556	54	22	605121	-0.12275	0.54885	MAN2B1
ENSG00000269590	19	12775642	12780211	8	5	631553	0.62333	0.26653	CTD-2192J16.24
ENSG00000123154	19	12777614	12786646	30	18	605174	0.70626	0.24001	WDR83
ENSG00000105583	19	12778885	12782170	9	5	617976	1.0701	0.1423	WDR83OS
ENSG00000095059	19	12786531	12792716	19	14	605704	-1.1703	0.87906	DHPS
ENSG00000132004	19	12798867	12807457	35	6	610478	0.24097	0.40479	FBXW9
ENSG00000105576	19	12810008	12834825	85	12	604438	-0.23938	0.59459	TNPO2
ENSG00000123144	19	12841454	12845589	2	1	570896	0.7612	0.22327	C19orf43
ENSG00000198356	19	12847953	12859137	12	8	600215	0.16367	0.435	ASNA1
ENSG00000039987	19	12862516	12869272	18	13	607391	0.59256	0.27674	BEST2
ENSG00000095066	19	12873817	12983554	362	44	612643	0.39685	0.34574	HOOK2
ENSG00000171223	19	12902310	12904124	3	2	591531	0.93553	0.17476	JUNB
ENSG00000167815	19	12907634	12912694	18	5	629096	0.073558	0.47068	PRDX2
ENSG00000104889	19	12917394	12924452	39	9	621074	-0.076056	0.53031	RNASEH2A
ENSG00000132026	19	12936292	12946242	18	6	619045	0.75126	0.22625	RTBDN
ENSG00000105613	19	12944765	12985765	122	21	614774	0.9732	0.16523	MAST1
ENSG00000105612	19	12986025	12992282	14	7	600792	0.6564	0.25578	DNASE2
ENSG00000105610	19	12995237	12997995	3	2	632802	0.49317	0.31095	KLF1
ENSG00000105607	19	13001840	13025021	70	21	610610	1.1333	0.12855	GCDH
ENSG00000161860	19	13009600	13030090	58	20	611770	1.636	0.050919	SYCE2
ENSG00000179115	19	13033293	13044851	36	15	602633	1.6213	0.052474	FARSA
ENSG00000179218	19	13049392	13055303	10	5	593697	1.3545	0.087793	CALR
ENSG00000179262	19	13056669	13064456	20	12	608039	0.55394	0.28981	RAD23A
ENSG00000179271	19	13064972	13068050	5	3	594696	-0.415	0.66093	GADD45GIP1
ENSG00000179284	19	13075973	13085567	34	19	606814	1.0516	0.1465	DAND5
ENSG00000008441	19	13106422	13209610	272	36	609868	-0.14878	0.55914	NFIX
ENSG00000104903	19	13209847	13213975	25	13	609263	-0.026037	0.51039	LYL1
ENSG00000104907	19	13215716	13228381	35	22	609671	0.17488	0.43059	TRMT1
ENSG00000160877	19	13228917	13251955	57	21	603720	0.5397	0.2947	NACC1
ENSG00000104915	19	13254872	13261197	11	5	621546	-0.30811	0.621	STX10
ENSG00000160888	19	13261229	13265722	15	9	611846	0.15893	0.43686	IER2
ENSG00000141837	19	13317256	13734804	1982	237	614517	-0.94443	0.82752	CACNA1A
ENSG00000104957	19	13842574	13874110	106	20	616790	3.0836	0.0010226	CCDC130
ENSG00000037757	19	13875346	13885096	32	11	609857	-0.09752	0.53884	MRI1
ENSG00000104979	19	13884982	13889276	31	5	616826	-0.70888	0.7608	C19orf53
ENSG00000214109	19	13890884	13900972	72	11	617187	1.0547	0.14579	AC008686.1
ENSG00000132003	19	13906274	13943044	96	18	616469	1.1091	0.13369	ZSWIM4
ENSG00000187556	19	13972877	13991571	53	22	597053	0.4353	0.33167	NANOS3
ENSG00000132016	19	13993161	14017265	98	9	616778	-1.5701	0.9418	C19orf57
ENSG00000132024	19	14017014	14041692	73	26	580210	0.074206	0.47042	CC2D1A
ENSG00000132000	19	14042000	14064204	71	25	573909	-0.47264	0.68176	PODNL1
ENSG00000132017	19	14063304	14072254	29	15	586787	-0.090182	0.53593	DCAF15
ENSG00000132005	19	14072350	14117851	118	27	566769	0.31911	0.37482	RFX1
ENSG00000171136	19	14138960	14141854	11	4	632802	0.46412	0.32128	RLN3
ENSG00000104998	19	14142560	14163743	87	18	612218	-0.25747	0.60159	IL27RA
ENSG00000187867	19	14164177	14169971	19	13	598175	0.73987	0.22969	PALM3
ENSG00000141854	19	14183348	14185874	12	7	594686	1.0853	0.1389	hsa-mir-1199
ENSG00000188032	19	14192431	14196687	15	9	606091	0.37801	0.35271	C19orf67
ENSG00000141858	19	14198652	14201848	7	4	604209	0.93707	0.17436	SAMD1
ENSG00000072062	19	14202500	14228896	71	20	593324	2.6123	0.0044964	PRKACA
ENSG00000105011	19	14230321	14247768	52	11	606393	2.3122	0.010383	ASF1B
ENSG00000072071	19	14260750	14316999	180	47	614540	1.8248	0.034012	LPHN1
ENSG00000123146	19	14491313	14519537	86	39	612635	0.35876	0.35989	CD97
ENSG00000123136	19	14519631	14530192	26	15	603860	-0.50419	0.69294	DDX39A
ENSG00000123143	19	14543865	14582679	163	48	605918	-1.4519	0.92674	PKN1
ENSG00000160951	19	14583278	14586174	17	7	589103	-0.79943	0.78798	PTGER1
ENSG00000123159	19	14588572	14606944	93	24	617761	-0.76321	0.77733	GIPC1
ENSG00000132002	19	14625582	14640582	42	15	615311	1.325	0.092587	DNAJB1
ENSG00000099797	19	14627897	14676792	202	47	607867	0.40432	0.34299	TECR
ENSG00000099795	19	14676890	14682874	29	14	588442	-0.65983	0.74532	NDUFB7
ENSG00000187912	19	14693896	14721969	133	28	608171	-0.96058	0.83162	CLEC17A
ENSG00000131355	19	14729929	14800839	323	48	615468	1.9178	0.02757	EMR3
ENSG00000160961	19	14800613	14844558	205	36	610862	0.41266	0.33993	ZNF333
ENSG00000268550	19	14834747	14835121	2	1	632802	-2.8069	0.9975	AC090427.1
ENSG00000127507	19	14843205	14889353	271	34	602135	2.1359	0.016345	EMR2
ENSG00000188269	19	14903302	14946188	194	44	613120	-0.68329	0.75279	OR7A5
ENSG00000127530	19	14909958	14911023	6	2	632802	-0.54862	0.70837	OR7C1
ENSG00000127515	19	14951760	14952689	6	2	612167	0.62966	0.26446	OR7A10
ENSG00000185385	19	14991138	14992264	8	4	617325	-0.27021	0.6065	OR7A17
ENSG00000127529	19	15052301	15053260	3	1	632802	-1.9243	0.97284	OR7C2
ENSG00000105143	19	15060846	15133802	546	58	622767	-0.78924	0.78501	SLC1A6
ENSG00000160994	19	15121556	15134081	92	22	626376	-1.5318	0.93721	CCDC105
ENSG00000105141	19	15160195	15169104	56	13	621569	-0.38212	0.64881	CASP14
ENSG00000094661	19	15197791	15199032	13	4	623278	0.72767	0.23341	OR1I1
ENSG00000105137	19	15218214	15225799	20	6	608039	0.89527	0.18532	SYDE1
ENSG00000105135	19	15225795	15236596	51	19	617481	0.57889	0.28133	ILVBL
ENSG00000074181	19	15270444	15311792	177	23	611806	0.44803	0.32707	NOTCH3
ENSG00000105131	19	15337730	15344246	13	9	589574	0.52875	0.29849	EPHX3
ENSG00000141867	19	15347647	15443356	242	60	596978	3.6613	0.00012548	BRD4
ENSG00000105127	19	15464196	15490609	79	28	611348	2.5529	0.005341	AKAP8
ENSG00000011243	19	15490859	15529952	100	17	609528	3.0895	0.0010024	AKAP8L
ENSG00000011451	19	15532319	15560762	52	28	595645	3.0672	0.0010805	WIZ
ENSG00000105122	19	15562435	15575382	27	18	602178	0.72046	0.23562	RASAL3
ENSG00000161031	19	15579456	15609767	101	25	615282	-0.17304	0.56869	PGLYRP2
ENSG00000171954	19	15619304	15663128	181	53	612706	0.29663	0.38337	CYP4F22
ENSG00000186529	19	15751707	15773635	193	23	616852	-0.017273	0.50689	CYP4F3
ENSG00000186204	19	15783567	15807984	153	14	620989	0.30582	0.37987	CYP4F12
ENSG00000171942	19	15838834	15839862	5	2	619459	-0.41614	0.66135	OR10H2
ENSG00000171936	19	15852203	15853153	9	4	619045	-1.2115	0.88714	OR10H3
ENSG00000172519	19	15904761	15905892	14	5	632802	-1.105	0.86542	OR10H5
ENSG00000186723	19	15917817	15918936	4	2	600032	-1.1404	0.87295	OR10H1
ENSG00000186115	19	15988833	16008930	100	14	621145	0.20302	0.41956	CYP4F2
ENSG00000171903	19	16023177	16045677	119	12	620978	0.66673	0.25247	CYP4F11
ENSG00000176231	19	16059818	16060768	7	2	623271	-1.6014	0.94535	OR10H4
ENSG00000167460	19	16177831	16213813	133	32	608683	-0.89227	0.81388	TPM4
ENSG00000167461	19	16222439	16245044	92	16	608798	-0.91688	0.8204	RAB8A
ENSG00000196684	19	16244838	16269386	78	24	620342	-0.60519	0.72748	HSH2D
ENSG00000141977	19	16272179	16284336	47	9	619221	0.075967	0.46972	CIB3
ENSG00000105058	19	16296191	16302857	22	8	610398	0.56873	0.28477	FAM32A
ENSG00000072958	19	16308389	16346160	176	18	614818	-0.1566	0.56222	AP1M1
ENSG00000127528	19	16435628	16438685	12	7	610759	-1.5965	0.94481	KLF2
ENSG00000127527	19	16466050	16582896	362	46	613960	1.0771	0.14071	EPS15L1
ENSG00000269058	19	16589868	16607003	69	11	614229	1.3238	0.092782	CALR3
ENSG00000141979	19	16589878	16739015	526	48	612260	0.45747	0.32367	CTD-3222D19.2
ENSG00000105072	19	16607122	16632163	94	19	610227	0.44597	0.32781	C19orf44
ENSG00000085872	19	16628700	16653341	90	26	612395	0.20317	0.4195	CHERP
ENSG00000127526	19	16660642	16683193	60	16	618976	-0.043161	0.51721	SLC35E1
ENSG00000105085	19	16685718	16739873	192	32	609777	-0.1452	0.55772	MED26
ENSG00000268790	19	16688453	16770926	309	41	608755	0.37392	0.35423	CTC-429P9.4
ENSG00000214046	19	16741562	16771253	112	27	607036	1.0627	0.14396	SMIM7
ENSG00000072954	19	16771938	16800840	111	25	609040	0.55418	0.28973	TMEM38A
ENSG00000188039	19	16830787	16928774	385	53	609186	-0.81817	0.79337	NWD1
ENSG00000127511	19	16940211	16991164	190	47	597756	0.72354	0.23467	SIN3B
ENSG00000127533	19	16999671	17003417	16	8	585317	-0.2341	0.59255	F2RL3
ENSG00000160111	19	17003758	17137625	639	114	609994	-1.7635	0.96109	CPAMD8
ENSG00000131351	19	17160539	17186435	133	27	614331	-0.34916	0.63652	HAUS8
ENSG00000099331	19	17186591	17325346	695	94	612763	0.30718	0.37936	MYO9B
ENSG00000053501	19	17326155	17330638	9	6	617935	-2.8786	0.998	USE1
ENSG00000099330	19	17337013	17340028	31	8	620510	-0.64871	0.74174	OCEL1
ENSG00000160113	19	17342692	17356749	56	24	597925	-0.95886	0.83118	NR2F6
ENSG00000269095	19	17346749	17366257	90	26	601091	-0.82901	0.79645	AC010646.3
ENSG00000130307	19	17359985	17393595	152	33	606195	-0.68938	0.75471	USHBP1
ENSG00000105393	19	17378159	17392058	67	17	607209	-0.26903	0.60605	BABAM1
ENSG00000269307	19	17378227	17393775	75	18	608191	-0.47313	0.68194	CTD-2278I10.6
ENSG00000160117	19	17392454	17398455	40	7	610222	-1.2254	0.88978	ANKLE1
ENSG00000127220	19	17402940	17421045	80	18	609811	-0.53585	0.70397	ABHD8
ENSG00000130312	19	17403418	17417652	62	16	607130	-0.68293	0.75267	MRPL34
ENSG00000130311	19	17420327	17434110	73	18	616118	0.5616	0.2872	DDA1
ENSG00000074855	19	17434032	17445638	40	17	608505	0.34397	0.36543	ANO8
ENSG00000130299	19	17445729	17453544	32	8	619110	0.79908	0.21212	GTPBP3
ENSG00000130300	19	17462257	17488159	129	35	613232	1.4785	0.069631	PLVAP
ENSG00000130303	19	17513748	17516457	8	4	617325	0.23943	0.40539	BST2
ENSG00000141971	19	17516531	17544533	155	27	604847	0.50167	0.30795	MVB12A
ENSG00000188051	19	17546318	17559376	52	17	596510	1.4205	0.077731	TMEM221
ENSG00000269035	19	17547420	17571613	87	21	600479	1.0511	0.14662	CTD-2521M24.10
ENSG00000171773	19	17566234	17571763	33	10	593308	0.041189	0.48357	NXNL1
ENSG00000130304	19	17579578	17616977	154	27	610590	1.1102	0.13346	SLC27A1
ENSG00000130313	19	17622438	17632097	44	16	602482	1.1319	0.12884	PGLS
ENSG00000167483	19	17634110	17664648	136	44	595335	0.1261	0.44983	FAM129C
ENSG00000130309	19	17666403	17693971	123	35	602215	0.44634	0.32768	COLGALT1
ENSG00000130477	19	17712137	17799401	429	97	620099	-1.0374	0.85023	UNC13A
ENSG00000130479	19	17830051	17845325	89	17	612889	0.54697	0.2922	MAP1S
ENSG00000130475	19	17858527	17899377	193	35	617245	-0.18489	0.57334	FCHO1
ENSG00000179913	19	17905637	17923891	102	28	610376	0.68349	0.24715	B3GNT3
ENSG00000248099	19	17927321	17932383	23	9	613317	-0.62256	0.73321	INSL3
ENSG00000105639	19	17935589	17958880	94	34	617618	-0.11787	0.54692	JAK3
ENSG00000105640	19	17970685	17974962	19	6	615875	1.3119	0.094772	RPL18A
ENSG00000105641	19	17982782	18005983	90	19	605138	1.6355	0.050967	SLC5A5
ENSG00000007080	19	18043825	18054800	48	17	625644	-0.62717	0.73473	CCDC124
ENSG00000105642	19	18062102	18110889	168	38	616691	-0.87239	0.8085	KCNN1
ENSG00000105643	19	18111941	18124911	44	13	612449	-1.7346	0.95859	ARRDC2
ENSG00000096996	19	18169805	18209754	180	30	611362	0.66177	0.25406	IL12RB1
ENSG00000099308	19	18208603	18262502	237	32	614395	0.91156	0.181	MAST3
ENSG00000105647	19	18263928	18281350	45	13	611285	0.92326	0.17794	PIK3R2
ENSG00000268173	19	18263968	18288927	72	18	609829	0.81995	0.20612	PIK3R2
ENSG00000216490	19	18283972	18288927	17	5	603670	0.57031	0.28423	IFI30
ENSG00000254858	19	18303992	18307758	14	4	605752	2.865	0.0020852	MPV17L2
ENSG00000105649	19	18307594	18314884	24	9	603925	2.3601	0.0091348	RAB3A
ENSG00000105650	19	18318771	18366229	179	33	607759	2.4006	0.0081849	PDE4C
ENSG00000130518	19	18367908	18385319	119	19	618175	2.5273	0.0057464	KIAA1683
ENSG00000130522	19	18390563	18392432	4	2	570896	2.654	0.0039768	JUND
ENSG00000130520	19	18417040	18434084	63	19	616348	1.6278	0.051789	LSM4
ENSG00000130517	19	18451397	18480760	135	36	606835	4.1263	1.8435e-05	PGPEP1
ENSG00000130513	19	18485541	18499986	66	16	612886	1.6085	0.053865	GDF15
ENSG00000175489	19	18501954	18508427	29	8	613424	1.4718	0.070538	LRRC25
ENSG00000130511	19	18529674	18545372	52	18	608231	4.0647	2.405e-05	SSBP4
ENSG00000105655	19	18545198	18549111	14	5	613027	4.2307	1.1649e-05	ISYNA1
ENSG00000105656	19	18553473	18632937	320	27	610322	3.8516	5.8676e-05	ELL
ENSG00000105701	19	18642561	18654887	35	17	605651	1.5877	0.056174	FKBP8
ENSG00000105700	19	18668572	18680197	39	8	614599	1.4968	0.067229	KXD1
ENSG00000221983	19	18682540	18688360	18	5	622751	1.4513	0.073345	UBA52
ENSG00000006016	19	18683030	18718551	148	29	613605	0.95278	0.17035	CRLF1
ENSG00000006015	19	18699495	18703146	20	8	594215	0.5311	0.29767	C19orf60
ENSG00000105696	19	18718240	18731849	59	17	614271	-0.29335	0.61537	TMEM59L
ENSG00000167487	19	18747775	18781309	145	34	610551	-0.47048	0.681	KLHL26
ENSG00000105662	19	18794487	18893004	387	61	608309	0.26271	0.39639	CRTC1
ENSG00000105664	19	18893583	18902123	23	12	585983	1.1109	0.13331	COMP
ENSG00000005007	19	18942747	18979045	110	34	607702	-0.085097	0.53391	UPF1
ENSG00000130283	19	18979361	19006905	94	33	603503	0.10772	0.45711	GDF1
ENSG00000223802	19	18979361	19007536	94	33	603503	0.10772	0.45711	CERS1
ENSG00000105669	19	19010323	19030206	72	22	601825	0.080302	0.468	COPE
ENSG00000268193	19	19017822	19045206	104	32	608912	0.4643	0.32122	AC002985.3
ENSG00000105671	19	19030484	19039436	35	14	616471	0.87391	0.19108	DDX49
ENSG00000051128	19	19040010	19052070	36	17	611430	0.20596	0.41841	HOMER3
ENSG00000064607	19	19101697	19144832	127	23	602807	1.9421	0.026065	SUGP2
ENSG00000105676	19	19144384	19170563	87	20	606628	1.3486	0.08874	ARMC6
ENSG00000181035	19	19174808	19223697	145	31	598336	1.2904	0.098464	SLC25A42
ENSG00000064545	19	19229978	19249322	64	17	606298	1.8421	0.032733	TMEM161A
ENSG00000064489	19	19256376	19302967	240	28	611911	0.39317	0.3471	MEF2BNB-MEF2B
ENSG00000213999	19	19256377	19303400	242	28	612084	0.40384	0.34316	MEF2B
ENSG00000254901	19	19287712	19303400	82	18	607521	0.4369	0.33109	MEF2BNB
ENSG00000064490	19	19303008	19312678	29	12	593106	1.1415	0.12683	RFXANK
ENSG00000184162	19	19312225	19314233	3	2	550260	-0.92801	0.8233	NR2C2AP
ENSG00000130287	19	19322782	19363042	132	27	611805	1.4197	0.077848	NCAN
ENSG00000187664	19	19366450	19373605	27	6	609605	-0.096518	0.53845	HAPLN4
ENSG00000213996	19	19375173	19384200	33	10	613448	1.2162	0.11195	TM6SF2
ENSG00000105705	19	19386827	19431653	147	27	609577	1.723	0.042447	SUGP1
ENSG00000129933	19	19431490	19469563	137	27	600519	2.0306	0.02115	MAU2
ENSG00000167491	19	19496635	19619740	485	41	579569	1.8416	0.03277	GATAD2A
ENSG00000178093	19	19623227	19626838	8	3	617325	-0.15334	0.56093	TSSK6
ENSG00000186010	19	19626545	19644285	72	15	591111	0.41226	0.34007	NDUFA13
ENSG00000258674	19	19627036	19646885	74	16	591466	0.53645	0.29582	CTC-260F20.3
ENSG00000250067	19	19627036	19648390	78	16	592854	0.61645	0.2688	YJEFN3
ENSG00000160161	19	19649057	19657468	28	5	601589	0.16315	0.4352	CILP2
ENSG00000105717	19	19672522	19729725	222	22	594869	1.9807	0.023815	PBX4
ENSG00000064547	19	19734477	19739739	13	7	602721	0.91047	0.18129	LPAR2
ENSG00000089639	19	19740285	19754476	36	15	606062	1.0777	0.14058	GMIP
ENSG00000105726	19	19756007	19774502	75	25	608416	-0.56847	0.71514	ATP13A1
ENSG00000181896	19	19779605	19794318	46	15	622207	-0.07782	0.53101	ZNF101
ENSG00000105708	19	19821280	19843906	69	15	625739	-0.60062	0.72595	ZNF14
ENSG00000081665	19	19896648	19932560	144	28	608794	-0.24521	0.59685	ZNF506
ENSG00000256771	19	19976695	20005483	118	26	615362	0.1794	0.42881	ZNF253
ENSG00000184635	19	20011722	20046384	134	27	611890	0.050057	0.48004	ZNF93
ENSG00000268461	19	20047769	20048639	2	1	632802	-1.8664	0.96901	AC007204.1
ENSG00000197124	19	20107867	20150315	213	29	610077	2.0275	0.021305	ZNF682
ENSG00000213988	19	20188803	20237885	193	44	607542	1.788	0.036888	ZNF90
ENSG00000256229	19	20278037	20311299	145	17	616638	0.84062	0.20028	ZNF486
ENSG00000237440	19	20718631	20748615	194	27	613351	-0.47117	0.68124	ZNF737
ENSG00000188171	19	20802867	20844402	278	26	617158	-1.4389	0.92492	ZNF626
ENSG00000160229	19	20959110	20991922	280	14	619599	0.26032	0.39731	ZNF66
ENSG00000105750	19	21106028	21133503	172	14	618141	-0.60068	0.72597	ZNF85
ENSG00000118620	19	21203426	21242856	130	19	616661	0.6374	0.26193	ZNF430
ENSG00000160352	19	21264965	21308073	194	21	621412	0.47356	0.31791	ZNF714
ENSG00000196705	19	21324827	21373034	137	29	609355	-0.90492	0.81725	ZNF431
