# MEAN_SAMPLE_SIZE = 19873
# TOTAL_GENES = 18912
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GO_bp:go_xenobiotic_glucuron...          SET      11     -0.51103    -0.012321       0.5458      0.82543 GO_bp:go_xenobiotic_glucuronidation
GO_bp:go_negative_regulation...81        SET      21     0.014559   0.00048488      0.21254      0.47269 GO_bp:go_negative_regulation_of_cardiac_muscle_tissue_growth
GO_bp:go_neuroblast_division             SET      13      0.16892    0.0044275      0.24168       0.2423 GO_bp:go_neuroblast_division
GO_bp:go_asymmetric_neurobla...          SET       5     -0.16705   -0.0027159      0.42514      0.65281 GO_bp:go_asymmetric_neuroblast_division
GO_bp:go_chloride_ion_homeos...          SET      13      -0.2263   -0.0059314      0.23462      0.83261 GO_bp:go_chloride_ion_homeostasis
GO_bp:go_metal_ion_homeostas...          SET     617    -0.039701   -0.0070531     0.038889      0.84633 GO_bp:go_metal_ion_homeostasis
GO_bp:go_phospholipid_homeos...          SET      10     -0.31288   -0.0071929      0.30058      0.85104 GO_bp:go_phospholipid_homeostasis
GO_bp:go_response_to_hyperox...          SET      18     -0.10719   -0.0033054      0.20719      0.69754 GO_bp:go_response_to_hyperoxia
GO_bp:go_negative_regulation...79        SET       6     -0.45703   -0.0081394      0.40943      0.86784 GO_bp:go_negative_regulation_of_cardiac_muscle_contraction
GO_bp:go_synaptic_transmissi...5         SET       5       0.1034    0.0016811      0.47155      0.41322 GO_bp:go_synaptic_transmission_glycinergic
GO_bp:go_righting_reflex                 SET       8      -0.2949   -0.0060641      0.32866       0.8152 GO_bp:go_righting_reflex
GO_bp:go_parathyroid_gland_d...          SET       7    -0.086571   -0.0016653      0.43114      0.57957 GO_bp:go_parathyroid_gland_development
GO_bp:go_radial_glial_cell_d...          SET      12       -0.214    -0.005389      0.27509      0.78169 GO_bp:go_radial_glial_cell_differentiation
GO_bp:go_bergmann_glial_cell...          SET       8   -0.0020721  -4.2609e-05      0.31515      0.50262 GO_bp:go_bergmann_glial_cell_differentiation
GO_bp:go_roof_of_mouth_devel...          SET      87     -0.17756    -0.012016      0.10886      0.94856 GO_bp:go_roof_of_mouth_development
GO_bp:go_hard_palate_develop...          SET       6     -0.37645   -0.0067044        0.444      0.80174 GO_bp:go_hard_palate_development
GO_bp:go_soft_palate_develop...          SET       4     -0.49983   -0.0072685      0.55322      0.81686 GO_bp:go_soft_palate_development
GO_bp:go_convergent_extensio...2         SET       8      0.41966    0.0086296      0.32009     0.094927 GO_bp:go_convergent_extension_involved_in_gastrulation
GO_bp:go_convergent_extensio...1         SET       7    -0.098851   -0.0019015      0.40117      0.59731 GO_bp:go_convergent_extension_involved_in_axis_elongation
GO_bp:go_convergent_extensio...3         SET       6      0.30905     0.005504      0.33518      0.17826 GO_bp:go_convergent_extension_involved_in_organogenesis
GO_bp:go_cardiac_muscle_cell...9         SET      49     -0.11785   -0.0059912      0.14829      0.78661 GO_bp:go_cardiac_muscle_cell_proliferation
GO_bp:go_retinal_bipolar_neu...          SET       5      -0.9121    -0.014829      0.45819      0.97673 GO_bp:go_retinal_bipolar_neuron_differentiation
GO_bp:go_negative_regulation...78        SET      13     -0.16688    -0.004374      0.28388      0.72168 GO_bp:go_negative_regulation_of_cardiac_muscle_cell_proliferation
GO_bp:go_cardiac_muscle_cont...          SET     125     -0.03057   -0.0024771     0.089699      0.63337 GO_bp:go_cardiac_muscle_contraction
GO_bp:go_positive_regulation...659       SET       9      0.19777    0.0043134      0.30047      0.25521 GO_bp:go_positive_regulation_of_protein_glycosylation
GO_bp:go_neurofilament_cytos...          SET       6      0.30536    0.0054384      0.33968      0.18434 GO_bp:go_neurofilament_cytoskeleton_organization
GO_bp:go_positive_regulation...261       SET       7     -0.25438   -0.0048933      0.36843      0.75504 GO_bp:go_positive_regulation_of_epithelial_cell_proliferation_involved_in_wound_healing
GO_bp:go_mammary_gland_invol...          SET       8     -0.62784    -0.012911      0.34029      0.96747 GO_bp:go_mammary_gland_involution
GO_bp:go_embryonic_retina_mo...          SET       7     0.048448   0.00093194      0.34454      0.44409 GO_bp:go_embryonic_retina_morphogenesis_in_camera_type_eye
GO_bp:go_vagina_development              SET      10        0.125    0.0028738       0.3001      0.33851 GO_bp:go_vagina_development
GO_bp:go_micturition                     SET       7      0.76435     0.014703      0.34717     0.013852 GO_bp:go_micturition
GO_bp:go_synapse_maturation              SET      24     0.061715    0.0021972      0.19486      0.37573 GO_bp:go_synapse_maturation
GO_bp:go_regulation_of_resti...          SET       8   -0.0033152  -6.8173e-05      0.31501       0.5042 GO_bp:go_regulation_of_resting_membrane_potential
GO_bp:go_inhibitory_postsyna...          SET      16      0.40409     0.011749      0.24885     0.052215 GO_bp:go_inhibitory_postsynaptic_potential
GO_bp:go_relaxation_of_vascu...          SET       7     -0.11612   -0.0022338      0.38455      0.61866 GO_bp:go_relaxation_of_vascular_smooth_muscle
GO_bp:go_auditory_receptor_c...4         SET      10      0.52403     0.012047      0.28067     0.030953 GO_bp:go_auditory_receptor_cell_stereocilium_organization
GO_bp:go_positive_regulation...621       SET      12    -0.063884   -0.0016087      0.29205      0.58657 GO_bp:go_positive_regulation_of_phagocytosis_engulfment
GO_bp:go_inner_ear_receptor_...2         SET      27       0.1258      0.00475       0.1794      0.24159 GO_bp:go_inner_ear_receptor_cell_stereocilium_organization
GO_bp:go_positive_regulation...332       SET       9      0.61191     0.013346      0.35225     0.041191 GO_bp:go_positive_regulation_of_growth_hormone_secretion
GO_bp:go_somatotropin_secret...          SET       5       0.2371    0.0038547       0.4356      0.29312 GO_bp:go_somatotropin_secreting_cell_differentiation
GO_bp:go_embryonic_process_i...          SET       5     -0.11246   -0.0018284       0.3487      0.62647 GO_bp:go_embryonic_process_involved_in_female_pregnancy
GO_bp:go_maternal_process_in...2         SET       7     -0.38011   -0.0073118      0.31857       0.8836 GO_bp:go_maternal_process_involved_in_parturition
GO_bp:go_positive_regulation...639       SET      23     0.041276    0.0014386      0.20983      0.42203 GO_bp:go_positive_regulation_of_posttranscriptional_gene_silencing
GO_bp:go_negative_regulation...527       SET      13      -0.0224  -0.00058709      0.26042      0.53427 GO_bp:go_negative_regulation_of_posttranscriptional_gene_silencing
GO_bp:go_platelet_dense_gran...          SET       8     -0.18689   -0.0038432       0.3157      0.72307 GO_bp:go_platelet_dense_granule_organization
GO_bp:go_phospholipase_c_act...1         SET       7      0.57369     0.011035      0.38887     0.070079 GO_bp:go_phospholipase_c_activating_dopamine_receptor_signaling_pathway
GO_bp:go_regulation_of_dopam...1         SET      11      0.20575    0.0049607      0.29413      0.24212 GO_bp:go_regulation_of_dopamine_receptor_signaling_pathway
GO_bp:go_positive_regulation...234       SET       5     0.058873   0.00095716      0.39897      0.44134 GO_bp:go_positive_regulation_of_dopamine_receptor_signaling_pathway
GO_bp:go_limb_bud_formation              SET      11   -0.0025218  -6.0803e-05      0.29062      0.50346 GO_bp:go_limb_bud_formation
GO_bp:go_male_mating_behavior            SET       8      0.51423     0.010574      0.38274     0.089554 GO_bp:go_male_mating_behavior
GO_bp:go_female_mating_behav...          SET       9    -0.087419   -0.0019066      0.32533      0.60592 GO_bp:go_female_mating_behavior
GO_bp:go_primitive_hemopoies...          SET       7      0.82901     0.015947      0.39286     0.017428 GO_bp:go_primitive_hemopoiesis
GO_bp:go_contact_inhibition              SET       8     0.055111    0.0011333      0.30369        0.428 GO_bp:go_contact_inhibition
GO_bp:go_positive_regulation...309       SET      14     -0.36211   -0.0098488      0.25954      0.91851 GO_bp:go_positive_regulation_of_glial_cell_proliferation
GO_bp:go_negative_regulation...583       SET       5     -0.15164   -0.0024654      0.41208      0.64356 GO_bp:go_negative_regulation_of_respiratory_burst_involved_in_inflammatory_response
GO_bp:go_positive_regulation...706       SET       6     -0.28845   -0.0051372      0.39085      0.76974 GO_bp:go_positive_regulation_of_respiratory_burst
GO_bp:go_negative_regulation...582       SET       6     -0.29335   -0.0052244      0.38452      0.77723 GO_bp:go_negative_regulation_of_respiratory_burst
GO_bp:go_embryonic_skeletal_...2         SET      11      0.30678    0.0073967      0.29835      0.15193 GO_bp:go_embryonic_skeletal_joint_morphogenesis
GO_bp:go_epithelial_cilium_m...2         SET       9     -0.14091   -0.0030732      0.33259      0.66409 GO_bp:go_epithelial_cilium_movement_involved_in_determination_of_left_right_asymmetry
GO_bp:go_transdifferentiation            SET       8      0.36641    0.0075347      0.38451      0.17032 GO_bp:go_transdifferentiation
GO_bp:go_cilium_movement_inv...          SET      21    -0.098912   -0.0032943      0.21216      0.67946 GO_bp:go_cilium_movement_involved_in_cell_motility
GO_bp:go_regulation_of_ciliu...3         SET       6     0.017337   0.00030876      0.39414      0.48246 GO_bp:go_regulation_of_cilium_beat_frequency_involved_in_ciliary_motility
GO_bp:go_regulation_of_sarco...          SET       7      0.66945     0.012877      0.35028     0.027997 GO_bp:go_regulation_of_sarcomere_organization
GO_bp:go_positive_regulation...729       SET       4      0.59417    0.0086405      0.43375     0.085375 GO_bp:go_positive_regulation_of_sarcomere_organization
GO_bp:go_regulation_of_phosp...6         SET       5    0.0075687   0.00012305      0.36159      0.49165 GO_bp:go_regulation_of_phosphatidylinositol_dephosphorylation
GO_bp:go_elastin_catabolic_p...          SET       2     -0.64435    -0.006626      0.57423      0.86908 GO_bp:go_elastin_catabolic_process
GO_bp:go_regulation_of_blood...3         SET       8     -0.25497    -0.005243      0.31122      0.79367 GO_bp:go_regulation_of_blood_vessel_remodeling
GO_bp:go_positive_regulation...728       SET       8      0.25425    0.0052282      0.32429      0.21652 GO_bp:go_positive_regulation_of_ryanodine_sensitive_calcium_release_channel_activity
GO_bp:go_definitive_erythroc...          SET       4      0.31331    0.0045562      0.45623      0.24613 GO_bp:go_definitive_erythrocyte_differentiation
GO_bp:go_face_morphogenesis              SET      31    -0.097694   -0.0039522      0.17433       0.7124 GO_bp:go_face_morphogenesis
GO_bp:go_negative_regulation...591       SET       7     -0.44354    -0.008532      0.33626      0.90641 GO_bp:go_negative_regulation_of_response_to_interferon_gamma
GO_bp:go_positive_regulation...714       SET       6     -0.22854   -0.0040701       0.3723      0.73034 GO_bp:go_positive_regulation_of_response_to_interferon_gamma
GO_bp:go_negative_regulation...703       SET       9      -0.2359    -0.005145       0.2941      0.78874 GO_bp:go_negative_regulation_of_type_i_interferon_mediated_signaling_pathway
GO_bp:go_positive_regulation...854       SET      12     -0.33497   -0.0084354      0.25235      0.90781 GO_bp:go_positive_regulation_of_type_i_interferon_mediated_signaling_pathway
GO_bp:go_bone_trabecula_form...          SET      10      0.23041     0.005297      0.28479      0.20925 GO_bp:go_bone_trabecula_formation
GO_bp:go_cell_adhesion_molec...          SET       6      0.32635    0.0058121      0.40962      0.21281 GO_bp:go_cell_adhesion_molecule_production
GO_bp:go_regulation_of_cell_...4         SET       4    -0.019175  -0.00027885       0.4787      0.51598 GO_bp:go_regulation_of_cell_adhesion_molecule_production
GO_bp:go_cranial_suture_morp...          SET       9     -0.26197   -0.0057137      0.37314      0.75868 GO_bp:go_cranial_suture_morphogenesis
GO_bp:go_regulation_of_fc_re...          SET      11     0.075445    0.0018191      0.25879      0.38532 GO_bp:go_regulation_of_fc_receptor_mediated_stimulatory_signaling_pathway
GO_bp:go_positive_regulation...288       SET       7     0.023766   0.00045716      0.34092      0.47221 GO_bp:go_positive_regulation_of_fc_receptor_mediated_stimulatory_signaling_pathway
GO_bp:go_regulation_of_atria...2         SET       7    -0.047041  -0.00090487      0.40351       0.5464 GO_bp:go_regulation_of_atrial_cardiac_muscle_cell_membrane_depolarization
GO_bp:go_regulation_of_atria...3         SET       5     -0.82917    -0.013481      0.48212      0.95726 GO_bp:go_regulation_of_atrial_cardiac_muscle_cell_membrane_repolarization
GO_bp:go_regulation_of_ventr...2         SET       6      0.25088    0.0044681      0.43633      0.28265 GO_bp:go_regulation_of_ventricular_cardiac_muscle_cell_membrane_depolarization
GO_bp:go_mast_cell_different...          SET       5    -0.047192  -0.00076726      0.48426      0.53882 GO_bp:go_mast_cell_differentiation
GO_bp:go_cardiac_muscle_cell...8         SET      11      0.55839     0.013463      0.30589     0.033974 GO_bp:go_cardiac_muscle_cell_myoblast_differentiation
GO_bp:go_axonogenesis_involv...          SET       6      0.16615    0.0029591      0.41585      0.34475 GO_bp:go_axonogenesis_involved_in_innervation
GO_bp:go_regulation_of_smad_...2         SET      22    -0.090335   -0.0030793      0.20009      0.67417 GO_bp:go_regulation_of_smad_protein_signal_transduction
GO_bp:go_positive_regulation...743       SET      12     -0.32558   -0.0081987      0.27921      0.87819 GO_bp:go_positive_regulation_of_smad_protein_signal_transduction
GO_bp:go_negative_regulation...618       SET       5       0.2268    0.0036873       0.4105      0.29031 GO_bp:go_negative_regulation_of_smad_protein_signal_transduction
GO_bp:go_growth_hormone_rece...          SET      13     -0.23963   -0.0062808      0.31804      0.77441 GO_bp:go_growth_hormone_receptor_signaling_pathway_via_jak_stat
GO_bp:go_regulation_of_growt...1         SET       5      0.49131    0.0079877      0.38323     0.099923 GO_bp:go_regulation_of_growth_hormone_receptor_signaling_pathway
GO_bp:go_regulation_of_penil...          SET       7     -0.77101    -0.014831      0.41834      0.96733 GO_bp:go_regulation_of_penile_erection
GO_bp:go_positive_regulation...611       SET       5     -0.83053    -0.013503      0.49777      0.95238 GO_bp:go_positive_regulation_of_penile_erection
GO_bp:go_aorta_smooth_muscle...          SET       3      0.31304    0.0039425      0.62987       0.3096 GO_bp:go_aorta_smooth_muscle_tissue_morphogenesis
GO_bp:go_lung_vasculature_de...          SET       6     -0.30372   -0.0054091      0.32608      0.82418 GO_bp:go_lung_vasculature_development
GO_bp:go_lung_saccule_develo...          SET       7     0.076451    0.0014706      0.40917      0.42589 GO_bp:go_lung_saccule_development
