# MEAN_SAMPLE_SIZE = 20942
# TOTAL_GENES = 18912
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GO_bp:go_neurotransmitter_ca...          SET      16   -0.0073572  -0.00021391      0.24018      0.51222 GO_bp:go_neurotransmitter_catabolic_process
GO_bp:go_meiotic_dna_double_...1         SET       6     -0.25444   -0.0045314      0.26042      0.83572 GO_bp:go_meiotic_dna_double_strand_break_formation
GO_bp:go_strand_invasion                 SET       5     -0.42758   -0.0069516      0.35082      0.88853 GO_bp:go_strand_invasion
GO_bp:go_lipoprotein_catabol...          SET      13      0.14283    0.0037436       0.2367      0.27312 GO_bp:go_lipoprotein_catabolic_process
GO_bp:go_xenobiotic_cataboli...          SET      11      0.13568    0.0032715      0.24423      0.28926 GO_bp:go_xenobiotic_catabolic_process
GO_bp:go_ketone_catabolic_pr...          SET       9     -0.30689   -0.0066933      0.34229      0.81502 GO_bp:go_ketone_catabolic_process
GO_bp:go_interleukin_1_biosy...          SET       5        0.371    0.0060317      0.30407      0.11122 GO_bp:go_interleukin_1_biosynthetic_process
GO_bp:go_interleukin_6_biosy...          SET      20     -0.32858     -0.01068      0.18281      0.96386 GO_bp:go_interleukin_6_biosynthetic_process
GO_bp:go_interleukin_8_biosy...          SET      12    -0.091365   -0.0023008      0.25046      0.64236 GO_bp:go_interleukin_8_biosynthetic_process
GO_bp:go_establishment_of_pl...2         SET      17     0.045371    0.0013597      0.20652      0.41306 GO_bp:go_establishment_of_planar_polarity_of_embryonic_epithelium
GO_bp:go_mature_ribosome_ass...          SET       5     -0.30931   -0.0050289       0.3336      0.82309 GO_bp:go_mature_ribosome_assembly
GO_bp:go_dna_protection                  SET       5      0.23355    0.0037971      0.33306      0.24159 GO_bp:go_dna_protection
GO_bp:go_regulation_of_cytol...          SET      17      0.24017    0.0071978      0.23953      0.15802 GO_bp:go_regulation_of_cytolysis
GO_bp:go_susceptibility_to_n...          SET       9      0.44269    0.0096553      0.35564      0.10661 GO_bp:go_susceptibility_to_natural_killer_cell_mediated_cytotoxicity
GO_bp:go_purine_nucleoside_m...1         SET      34     -0.19501   -0.0082613      0.14264      0.91421 GO_bp:go_purine_nucleoside_metabolic_process
GO_bp:go_negative_regulation...547       SET      12    -0.056343   -0.0014188      0.27302      0.58175 GO_bp:go_negative_regulation_of_protein_import_into_nucleus
GO_bp:go_negative_regulation...157       SET       5      0.40735    0.0066228      0.39493      0.15117 GO_bp:go_negative_regulation_of_circadian_sleep_wake_cycle_sleep
GO_bp:go_fat_soluble_vitamin...1         SET      14      0.13701    0.0037264      0.21961      0.26636 GO_bp:go_fat_soluble_vitamin_biosynthetic_process
GO_bp:go_fat_soluble_vitamin...2         SET       9      0.37462    0.0081706      0.29761      0.10407 GO_bp:go_fat_soluble_vitamin_catabolic_process
GO_bp:go_water_soluble_vitam...1         SET       7     -0.23009   -0.0044259      0.28353      0.79145 GO_bp:go_water_soluble_vitamin_biosynthetic_process
GO_bp:go_vitamin_d_biosynthe...          SET      11      0.16465    0.0039698      0.24162      0.24781 GO_bp:go_vitamin_d_biosynthetic_process
GO_bp:go_norepinephrine_meta...          SET       4       1.1389     0.016562      0.50087     0.011495 GO_bp:go_norepinephrine_metabolic_process
GO_bp:go_dopamine_biosynthet...          SET      11      0.46392     0.011185      0.25121       0.0324 GO_bp:go_dopamine_biosynthetic_process
GO_bp:go_dopamine_catabolic_...          SET       4      0.87335       0.0127      0.51921     0.046286 GO_bp:go_dopamine_catabolic_process
GO_bp:go_norepinephrine_bios...          SET       6      0.29036    0.0051711      0.41823      0.24376 GO_bp:go_norepinephrine_biosynthetic_process
GO_bp:go_choline_catabolic_p...          SET       6      -0.5112   -0.0091041       0.3946      0.90241 GO_bp:go_choline_catabolic_process
GO_bp:go_indole_containing_c...1         SET       4       -0.426   -0.0061949       0.4638      0.82081 GO_bp:go_indole_containing_compound_biosynthetic_process
GO_bp:go_indole_containing_c...2         SET      10     -0.41038   -0.0094343      0.30737      0.90907 GO_bp:go_indole_containing_compound_catabolic_process
GO_bp:go_melanin_biosyntheti...          SET      20     0.027902    0.0009069      0.18876      0.44125 GO_bp:go_melanin_biosynthetic_process
GO_bp:go_hormone_catabolic_p...          SET      14     -0.41571    -0.011307       0.2394      0.95875 GO_bp:go_hormone_catabolic_process
GO_bp:go_outer_ear_morphogen...          SET       9      0.60612      0.01322      0.31628     0.027665 GO_bp:go_outer_ear_morphogenesis
GO_bp:go_positive_regulation...593       SET      11     -0.33402   -0.0080534      0.29198      0.87367 GO_bp:go_positive_regulation_of_odontogenesis
GO_bp:go_positive_regulation...594       SET       5    -0.030399  -0.00049423      0.40415      0.52998 GO_bp:go_positive_regulation_of_odontogenesis_of_dentin_containing_tooth
GO_bp:go_inner_ear_auditory_...          SET      31    -0.033488   -0.0013547      0.16204      0.58186 GO_bp:go_inner_ear_auditory_receptor_cell_differentiation
GO_bp:go_gamma_delta_t_cell_...2         SET       9     -0.20896   -0.0045575      0.27946      0.77268 GO_bp:go_gamma_delta_t_cell_differentiation
GO_bp:go_serine_phosphorylat...          SET      26    -0.059135   -0.0021912      0.19298      0.62036 GO_bp:go_serine_phosphorylation_of_stat_protein
GO_bp:go_positive_regulation...856       SET      65     0.064401    0.0037692      0.10711      0.27384 GO_bp:go_positive_regulation_of_tyrosine_phosphorylation_of_stat_protein
GO_bp:go_negative_regulation...705       SET      11    0.0094448   0.00022772      0.28935      0.48698 GO_bp:go_negative_regulation_of_tyrosine_phosphorylation_of_stat_protein
GO_bp:go_tumor_necrosis_fact...1         SET      21    -0.052345   -0.0017434      0.17218      0.61944 GO_bp:go_tumor_necrosis_factor_biosynthetic_process
GO_bp:go_positive_regulation...849       SET      12      0.04473    0.0011264      0.23489      0.42449 GO_bp:go_positive_regulation_of_tumor_necrosis_factor_biosynthetic_process
GO_bp:go_negative_regulation...697       SET       6     -0.14733   -0.0026239      0.31924      0.67778 GO_bp:go_negative_regulation_of_tumor_necrosis_factor_biosynthetic_process
GO_bp:go_hyperosmotic_salini...          SET       8    -0.064295   -0.0013221      0.36066      0.57074 GO_bp:go_hyperosmotic_salinity_response
GO_bp:go_hemoglobin_biosynth...          SET       8    -0.012064  -0.00024809      0.34344      0.51401 GO_bp:go_hemoglobin_biosynthetic_process
GO_bp:go_negative_regulation...280       SET       5     0.052001   0.00084544      0.36235      0.44294 GO_bp:go_negative_regulation_of_hair_cycle
GO_bp:go_anagen                          SET       5      -0.4429   -0.0072007      0.41369      0.85782 GO_bp:go_anagen
GO_bp:go_regulation_of_mesod...4         SET       7     -0.16731   -0.0032184      0.30431      0.70877 GO_bp:go_regulation_of_mesodermal_cell_fate_specification
GO_bp:go_retinal_cone_cell_d...          SET      11    -0.034877  -0.00084091      0.28904      0.54802 GO_bp:go_retinal_cone_cell_differentiation
GO_bp:go_sperm_ejaculation               SET       5     -0.41324   -0.0067185      0.41048      0.84296 GO_bp:go_sperm_ejaculation
GO_bp:go_thiamine_containing...          SET       6     -0.80196    -0.014282      0.36878      0.98516 GO_bp:go_thiamine_containing_compound_metabolic_process
GO_bp:go_circadian_sleep_wak...1         SET      25      0.20409    0.0074155      0.18667      0.13714 GO_bp:go_circadian_sleep_wake_cycle
GO_bp:go_circadian_sleep_wak...3         SET       6      0.28998    0.0051644       0.3444       0.1999 GO_bp:go_circadian_sleep_wake_cycle_rem_sleep
GO_bp:go_circadian_sleep_wak...2         SET       9      0.14527    0.0031684      0.31558      0.32264 GO_bp:go_circadian_sleep_wake_cycle_non_rem_sleep
GO_bp:go_drinking_behavior               SET       8      0.06448    0.0013259      0.34515       0.4259 GO_bp:go_drinking_behavior
GO_bp:go_long_chain_fatty_ac...2         SET       5     -0.27313   -0.0044406       0.3924       0.7568 GO_bp:go_long_chain_fatty_acid_catabolic_process
GO_bp:go_long_chain_fatty_ac...1         SET      25     -0.10548   -0.0038325       0.1914      0.70921 GO_bp:go_long_chain_fatty_acid_biosynthetic_process
GO_bp:go_very_long_chain_fat...1         SET       4    -0.010484  -0.00015246      0.40397      0.51035 GO_bp:go_very_long_chain_fatty_acid_catabolic_process
GO_bp:go_atp_synthesis_coupl...          SET      81      0.11413    0.0074533     0.087509     0.096093 GO_bp:go_atp_synthesis_coupled_electron_transport
GO_bp:go_trna_3_end_processi...          SET       7   -0.0088896    -0.000171      0.26977      0.51314 GO_bp:go_trna_3_end_processing
GO_bp:go_mrna_transcription_...          SET      17     -0.04505   -0.0013501      0.20429      0.58727 GO_bp:go_mrna_transcription_by_rna_polymerase_ii
GO_bp:go_nucleolar_large_rrn...          SET      14   0.00055098   1.4986e-05      0.25087      0.49912 GO_bp:go_nucleolar_large_rrna_transcription_by_rna_polymerase_i
GO_bp:go_snrna_transcription...          SET       6     0.027362    0.0004873      0.31547      0.46544 GO_bp:go_snrna_transcription_by_rna_polymerase_iii
GO_bp:go_antibiotic_transport            SET      10     -0.35146   -0.0080798        0.275      0.89937 GO_bp:go_antibiotic_transport
GO_bp:go_xenobiotic_transport            SET       8     0.027039   0.00055602      0.38402      0.47193 GO_bp:go_xenobiotic_transport
GO_bp:go_d_amino_acid_transp...          SET       7     -0.65913    -0.012679      0.38078      0.95827 GO_bp:go_d_amino_acid_transport
GO_bp:go_activation_of_janus...          SET      15      0.24348    0.0068546      0.21896      0.13308 GO_bp:go_activation_of_janus_kinase_activity
GO_bp:go_amyloid_precursor_p...1         SET      11     -0.15609   -0.0037635      0.26003      0.72584 GO_bp:go_amyloid_precursor_protein_biosynthetic_process
GO_bp:go_negative_regulation...25        SET       5     -0.65425    -0.010637      0.41964       0.9405 GO_bp:go_negative_regulation_of_amyloid_precursor_protein_biosynthetic_process
GO_bp:go_amyloid_precursor_p...2         SET      37     -0.22373   -0.0098866      0.14224      0.94212 GO_bp:go_amyloid_precursor_protein_catabolic_process
GO_bp:go_sequestering_of_act...          SET       6      0.32577    0.0058018      0.37274      0.19107 GO_bp:go_sequestering_of_actin_monomers
GO_bp:go_regulation_of_golgi...2         SET       8     -0.45748   -0.0094073      0.29946       0.9367 GO_bp:go_regulation_of_golgi_to_plasma_membrane_protein_transport
GO_bp:go_camera_type_eye_dev...          SET     298   -0.0015672  -0.00019517     0.054321      0.51151 GO_bp:go_camera_type_eye_development
GO_bp:go_negative_regulation...390       SET      13     -0.26793   -0.0070224      0.25598      0.85237 GO_bp:go_negative_regulation_of_macrophage_activation
GO_bp:go_peptide_biosyntheti...          SET     612     0.016446    0.0029102     0.033233      0.31036 GO_bp:go_peptide_biosynthetic_process
GO_bp:go_penile_erection                 SET      10        0.204    0.0046898      0.32513      0.26519 GO_bp:go_penile_erection
GO_bp:go_amino_acid_salvage              SET       7     -0.22958   -0.0044162      0.31384      0.76777 GO_bp:go_amino_acid_salvage
GO_bp:go_replication_fork_ar...          SET       5     -0.62286    -0.010127      0.39748      0.94144 GO_bp:go_replication_fork_arrest
GO_bp:go_negative_regulation...713       SET      11      -0.1315   -0.0031705      0.25882      0.69429 GO_bp:go_negative_regulation_of_vascular_permeability
GO_bp:go_surfactant_homeosta...          SET      11       0.2341    0.0056444      0.28463      0.20541 GO_bp:go_surfactant_homeostasis
GO_bp:go_snorna_processing               SET      11    -0.053744   -0.0012958      0.25631      0.58304 GO_bp:go_snorna_processing
GO_bp:go_induction_of_bacter...          SET       6     -0.66636    -0.011867      0.40908      0.94833 GO_bp:go_induction_of_bacterial_agglutination
GO_bp:go_response_to_leucine             SET      14     -0.15081   -0.0041017      0.22278      0.75077 GO_bp:go_response_to_leucine
GO_bp:go_telomere_maintenanc...1         SET      13     0.079158    0.0020747      0.21592      0.35696 GO_bp:go_telomere_maintenance_in_response_to_dna_damage
GO_bp:go_anoikis                         SET      33     -0.10134   -0.0042298      0.16626      0.72891 GO_bp:go_anoikis
GO_bp:go_response_to_morphine            SET      31      0.15199    0.0061486      0.16936      0.18476 GO_bp:go_response_to_morphine
GO_bp:go_negative_regulation...401       SET       5    -0.042203  -0.00068615      0.42067      0.53996 GO_bp:go_negative_regulation_of_mast_cell_degranulation
GO_bp:go_eosinophil_activati...          SET       6      0.20113     0.003582       0.2885      0.24286 GO_bp:go_eosinophil_activation
GO_bp:go_regulation_of_neutr...2         SET       7      0.69939     0.013453      0.30362      0.01063 GO_bp:go_regulation_of_neutrophil_degranulation
GO_bp:go_natural_killer_cell...5         SET       6    -0.027296  -0.00048612      0.36649      0.52969 GO_bp:go_natural_killer_cell_degranulation
GO_bp:go_enucleate_erythrocy...          SET       8     -0.11252   -0.0023139      0.32097      0.63704 GO_bp:go_enucleate_erythrocyte_differentiation
GO_bp:go_regulation_of_cd4_p...2         SET      44     -0.08468   -0.0040799      0.13676      0.73209 GO_bp:go_regulation_of_cd4_positive_alpha_beta_t_cell_differentiation
GO_bp:go_cd4_positive_alpha_...3         SET      16     -0.40415    -0.011751      0.22749      0.96217 GO_bp:go_cd4_positive_alpha_beta_t_cell_lineage_commitment
GO_bp:go_cd8_positive_alpha_...2         SET      14      -0.1907   -0.0051868      0.26403      0.76493 GO_bp:go_cd8_positive_alpha_beta_t_cell_differentiation
GO_bp:go_regulation_of_cd8_p...2         SET       6     -0.21021   -0.0037437      0.40529        0.698 GO_bp:go_regulation_of_cd8_positive_alpha_beta_t_cell_differentiation
GO_bp:go_positive_regulation...491       SET       6      0.39771     0.007083      0.35834      0.13353 GO_bp:go_positive_regulation_of_memory_t_cell_differentiation
GO_bp:go_positive_regulation...742       SET       5     -0.28788   -0.0046804      0.36035      0.78782 GO_bp:go_positive_regulation_of_skeletal_muscle_tissue_regeneration
GO_bp:go_regulation_of_skele...10        SET       7     -0.20732   -0.0039879      0.31637      0.74386 GO_bp:go_regulation_of_skeletal_muscle_tissue_regeneration
GO_bp:go_negative_regulation...195       SET     144    -0.074357   -0.0064638     0.073372      0.84456 GO_bp:go_negative_regulation_of_dna_binding_transcription_factor_activity
GO_bp:go_response_to_peptide...          SET     404     -0.05031   -0.0072745     0.043483      0.87636 GO_bp:go_response_to_peptide_hormone
GO_bp:go_response_to_cortico...3         SET       5     0.052231   0.00084918      0.46611      0.45539 GO_bp:go_response_to_corticotropin_releasing_hormone
GO_bp:go_proton_transporting...1         SET       6      0.36944    0.0065794      0.37443      0.16191 GO_bp:go_proton_transporting_atp_synthase_complex_assembly
GO_bp:go_regulation_of_cellu...4         SET      10     -0.19779   -0.0045471      0.27191      0.76651 GO_bp:go_regulation_of_cellular_carbohydrate_catabolic_process
GO_bp:go_regulation_of_prote...21        SET       8     0.099933     0.002055      0.31066      0.37385 GO_bp:go_regulation_of_protein_heterodimerization_activity
